"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"160,120","160","120","5","273","360","1367","2","487","3","880"
"155,136","155","136","5","271","360","1354","5","1354","0","0"
"126,157","126","157","5","269","360","1343","3","623","2","720"
"160,72","160","72","5","262","360","1311","4","951","1","360"
"147,119","147","119","5","249","258","1246","4","886","1","360"
"128,100","128","100","5","235","344","1175","2","117","3","1058"
"164,113","164","113","5","228","360","1141","3","421","2","720"
"89,132","89","132","5","225","197","1126","2","720","3","406"
"159,120","159","120","5","221","272","1103","2","632","3","471"
"129,126","129","126","5","219","227","1093","1","76","4","1017"
"103,132","103","132","5","214","268","1071","2","628","3","443"
"129,110","129","110","5","210","169","1052","3","737","2","315"
"120,138","120","138","5","206","174","1029","3","826","2","203"
"130,126","130","126","5","192","255","959","2","364","3","595"
"102,134","102","134","5","182","172","908","3","535","2","373"
"85,103","85","103","5","140","97","701","0","0","5","701"
"122,137","122","137","5","120","90","600","0","0","5","600"
"100,135","100","135","5","103","65","515","0","0","5","515"
"149,127","149","127","5","78","27","390","5","390","0","0"
"155,74","155","74","4","360","360","1440","2","720","2","720"
"125,146","125","146","4","360","360","1440","0","0","4","1440"
"185,66","185","66","4","360","360","1440","2","720","2","720"
"110,142","110","142","4","360","360","1440","0","0","4","1440"
"107,184","107","184","4","360","360","1440","4","1440","0","0"
"140,102","140","102","4","360","360","1440","3","1080","1","360"
"116,158","116","158","4","360","360","1440","2","720","2","720"
"126,89","126","89","4","354","360","1416","2","696","2","720"
"102,158","102","158","4","342","360","1370","2","650","2","720"
"141,90","141","90","4","335","360","1340","2","620","2","720"
"114,161","114","161","4","322","360","1289","1","209","3","1080"
"146,72","146","72","4","308","360","1233","1","360","3","873"
"96,184","96","184","4","297","311","1189","4","1189","0","0"
"116,159","116","159","4","295","360","1179","3","1080","1","99"
"102,161","102","161","4","294","360","1175","1","95","3","1080"
"146,135","146","135","4","294","340","1178","3","1041","1","137"
"181,77","181","77","4","292","360","1168","3","1080","1","88"
"118,192","118","192","4","290","360","1158","4","1158","0","0"
"90,134","90","134","4","289","322","1155","2","511","2","644"
"112,163","112","163","4","288","360","1154","4","1154","0","0"
"110,166","110","166","4","283","360","1132","1","52","3","1080"
"126,158","126","158","4","280","309","1122","4","1122","0","0"
"126,139","126","139","4","280","360","1121","2","720","2","401"
"165,112","165","112","4","278","360","1112","3","752","1","360"
"138,104","138","104","4","278","351","1110","1","360","3","750"
"90,145","90","145","4","277","360","1108","1","360","3","748"
"82,190","82","190","4","276","360","1102","3","742","1","360"
"153,66","153","66","4","276","360","1104","1","360","3","744"
"110,173","110","173","4","272","360","1089","4","1089","0","0"
"121,122","121","122","4","264","338","1055","3","738","1","317"
"124,132","124","132","4","260","283","1039","2","720","2","319"
"130,110","130","110","4","255","263","1021","2","494","2","527"
"164,112","164","112","4","244","287","974","2","254","2","720"
"86,150","86","150","4","244","300","976","2","720","2","256"
"117,158","117","158","4","236","242","944","2","224","2","720"
"88,183","88","183","4","229","250","916","1","56","3","860"
"110,156","110","156","4","226","257","906","2","514","2","392"
"108,170","108","170","4","210","225","839","1","29","3","810"
"136,140","136","140","4","209","219","836","4","836","0","0"
"101,134","101","134","4","201","216","803","0","0","4","803"
"104,126","104","126","4","200","218","799","1","360","3","439"
"139,91","139","91","4","200","217","799","1","4","3","795"
"89,183","89","183","4","200","217","800","2","434","2","366"
"157,124","157","124","4","191","196","763","1","11","3","752"
"111,129","111","129","4","187","188","748","2","28","2","720"
"136,94","136","94","4","186","184","743","2","94","2","649"
"102,133","102","133","4","173","142","692","3","494","1","198"
"113,129","113","129","4","163","119","653","3","293","1","360"
"180,76","180","76","4","148","100","591","3","438","1","153"
"154,136","154","136","4","143","87","571","2","401","2","170"
"100,80","100","80","4","122","52","490","2","386","2","104"
"117,127","117","127","4","78","79","314","2","148","2","166"
"107,185","107","185","3","360","360","1080","3","1080","0","0"
"178,74","178","74","3","360","360","1080","3","1080","0","0"
"178,89","178","89","3","360","360","1080","1","360","2","720"
"106,186","106","186","3","360","360","1080","2","720","1","360"
"107,142","107","142","3","360","360","1080","2","720","1","360"
"93,163","93","163","3","360","360","1080","1","360","2","720"
"159,72","159","72","3","360","360","1080","0","0","3","1080"
"91,154","91","154","3","360","360","1080","1","360","2","720"
"163,72","163","72","3","360","360","1080","0","0","3","1080"
"92,165","92","165","3","360","360","1080","0","0","3","1080"
"111,104","111","104","3","360","360","1080","1","360","2","720"
"81,135","81","135","3","360","360","1080","0","0","3","1080"
"129,98","129","98","3","360","360","1080","2","720","1","360"
"143,101","143","101","3","360","360","1080","2","720","1","360"
"180,68","180","68","3","360","360","1080","2","720","1","360"
"110,146","110","146","3","354","360","1063","2","703","1","360"
"185,65","185","65","3","348","360","1043","1","360","2","683"
"80,134","80","134","3","339","360","1016","1","360","2","656"
"109,110","109","110","3","335","360","1004","0","0","3","1004"
"138,92","138","92","3","333","360","998","2","638","1","360"
"95,184","95","184","3","326","360","978","3","978","0","0"
"98,138","98","138","3","324","360","971","2","611","1","360"
"146,134","146","134","3","314","360","943","3","943","0","0"
"99,157","99","157","3","309","360","926","0","0","3","926"
"98,184","98","184","3","303","360","908","1","188","2","720"
"86,153","86","153","3","302","360","905","0","0","3","905"
"124,158","124","158","3","297","360","892","0","0","3","892"
"112,114","112","114","3","291","360","872","1","360","2","512"
"80,186","80","186","3","287","360","861","0","0","3","861"
"184,146","184","146","3","286","360","859","2","720","1","139"
"142,79","142","79","3","279","360","836","0","0","3","836"
"106,73","106","73","3","276","360","827","1","360","2","467"
"136,107","136","107","3","276","360","828","1","108","2","720"
"192,80","192","80","3","275","360","826","3","826","0","0"
"95,138","95","138","3","274","292","822","3","822","0","0"
"72,154","72","154","3","274","360","823","0","0","3","823"
"164,72","164","72","3","273","360","820","2","460","1","360"
"94,141","94","141","3","271","360","814","2","720","1","94"
"91,144","91","144","3","268","360","804","0","0","3","804"
"97,183","97","183","3","264","360","792","2","432","1","360"
"141,91","141","91","3","263","360","790","2","430","1","360"
"121,138","121","138","3","262","360","785","1","360","2","425"
"91,145","91","145","3","260","360","781","0","0","3","781"
"137,64","137","64","3","260","360","781","0","0","3","781"
"69,117","69","117","3","260","360","781","1","360","2","421"
"114,151","114","151","3","259","360","777","1","57","2","720"
"70,146","70","146","3","257","360","771","0","0","3","771"
"183,94","183","94","3","256","360","768","3","768","0","0"
"134,126","134","126","3","256","360","767","1","360","2","407"
"128,129","128","129","3","255","290","764","1","114","2","650"
"160,95","160","95","3","251","360","752","1","32","2","720"
"154,122","154","122","3","251","360","752","1","360","2","392"
"88,146","88","146","3","251","252","753","2","612","1","141"
"113,163","113","163","3","249","360","746","3","746","0","0"
"138,93","138","93","3","249","360","748","1","360","2","388"
"150,72","150","72","3","249","360","746","2","386","1","360"
"129,116","129","116","3","248","360","745","3","745","0","0"
"129,135","129","135","3","246","360","739","3","739","0","0"
"107,99","107","99","3","244","339","733","0","0","3","733"
"171,100","171","100","3","244","360","732","2","372","1","360"
"136,87","136","87","3","242","360","726","1","6","2","720"
"127,118","127","118","3","235","237","706","3","706","0","0"
"118,174","118","174","3","233","296","699","3","699","0","0"
"104,98","104","98","3","229","207","686","0","0","3","686"
"190,134","190","134","3","227","204","682","1","333","2","349"
"151,129","151","129","3","223","293","668","2","375","1","293"
"105,118","105","118","3","219","247","658","2","298","1","360"
"184,80","184","80","3","213","260","640","0","0","3","640"
"180,103","180","103","3","211","213","633","3","633","0","0"
"116,128","116","128","3","206","216","618","0","0","3","618"
"123,184","123","184","3","204","162","611","3","611","0","0"
"112,105","112","105","3","200","280","601","0","0","3","601"
"73,180","73","180","3","199","172","596","0","0","3","596"
"138,66","138","66","3","191","173","573","2","533","1","40"
"138,103","138","103","3","191","167","573","0","0","3","573"
"128,165","128","165","3","191","150","574","2","424","1","150"
"110,144","110","144","3","190","143","571","0","0","3","571"
"117,68","117","68","3","182","155","546","0","0","3","546"
"98,155","98","155","3","180","210","540","1","210","2","330"
"90,109","90","109","3","179","110","537","0","0","3","537"
"68,118","68","118","3","171","168","514","2","175","1","339"
"116,119","116","119","3","169","104","507","1","43","2","464"
"140,91","140","91","3","167","131","501","1","131","2","370"
"159,119","159","119","3","162","195","485","2","290","1","195"
"92,144","92","144","3","157","186","471","0","0","3","471"
"114,128","114","128","3","154","97","462","3","462","0","0"
"116,126","116","126","3","149","82","448","3","448","0","0"
"163,159","163","159","3","147","67","442","3","442","0","0"
"85,152","85","152","3","135","32","404","2","44","1","360"
"138,64","138","64","3","131","17","393","1","16","2","377"
"114,162","114","162","3","130","131","391","2","360","1","31"
"158,97","158","97","3","130","20","391","2","31","1","360"
"126,129","126","129","3","110","29","331","1","289","2","42"
"69,118","69","118","3","107","126","322","2","133","1","189"
"130,118","130","118","3","93","130","278","2","148","1","130"
"70,119","70","119","3","43","41","130","0","0","3","130"
"98,89","98","89","3","32","26","96","0","0","3","96"
"132,165","132","165","2","360","360","720","1","360","1","360"
"92,163","92","163","2","360","360","720","1","360","1","360"
"85,117","85","117","2","360","360","720","0","0","2","720"
"136,125","136","125","2","360","360","720","2","720","0","0"
"185,90","185","90","2","360","360","720","1","360","1","360"
"85,150","85","150","2","360","360","720","2","720","0","0"
"89,146","89","146","2","360","360","720","1","360","1","360"
"90,110","90","110","2","360","360","720","0","0","2","720"
"115,152","115","152","2","360","360","720","1","360","1","360"
"118,166","118","166","2","360","360","720","1","360","1","360"
"110,176","110","176","2","360","360","720","2","720","0","0"
"67,123","67","123","2","360","360","720","0","0","2","720"
"161,93","161","93","2","360","360","720","0","0","2","720"
"118,185","118","185","2","360","360","720","1","360","1","360"
"117,114","117","114","2","360","360","720","2","720","0","0"
"132,145","132","145","2","360","360","720","2","720","0","0"
"118,84","118","84","2","360","360","720","1","360","1","360"
"106,170","106","170","2","360","360","720","1","360","1","360"
"99,156","99","156","2","360","360","720","0","0","2","720"
"155,131","155","131","2","360","360","720","1","360","1","360"
"126,110","126","110","2","360","360","720","1","360","1","360"
"118,171","118","171","2","360","360","720","2","720","0","0"
"162,114","162","114","2","360","360","720","1","360","1","360"
"147,72","147","72","2","360","360","720","0","0","2","720"
"74,179","74","179","2","360","360","720","2","720","0","0"
"162,72","162","72","2","360","360","720","0","0","2","720"
"134,74","134","74","2","360","360","720","1","360","1","360"
"142,146","142","146","2","360","360","720","1","360","1","360"
"88,132","88","132","2","360","360","720","2","720","0","0"
"174,89","174","89","2","360","360","720","1","360","1","360"
"146,85","146","85","2","360","360","720","1","360","1","360"
"180,67","180","67","2","360","360","720","1","360","1","360"
"120,66","120","66","2","360","360","720","1","360","1","360"
"142,82","142","82","2","360","360","720","0","0","2","720"
"175,83","175","83","2","360","360","720","0","0","2","720"
"180,75","180","75","2","360","360","720","2","720","0","0"
"156,106","156","106","2","360","360","720","2","720","0","0"
"122,158","122","158","2","360","360","720","0","0","2","720"
"125,139","125","139","2","360","360","720","0","0","2","720"
"137,94","137","94","2","360","360","720","2","720","0","0"
"126,164","126","164","2","360","360","720","2","720","0","0"
"108,144","108","144","2","360","360","720","0","0","2","720"
"179,74","179","74","2","360","360","720","2","720","0","0"
"81,114","81","114","2","360","360","720","0","0","2","720"
"152,129","152","129","2","360","360","720","0","0","2","720"
"128,101","128","101","2","360","360","720","1","360","1","360"
"148,78","148","78","2","360","360","720","0","0","2","720"
"138,126","138","126","2","360","360","720","1","360","1","360"
"172,104","172","104","2","360","360","720","1","360","1","360"
"155,75","155","75","2","360","360","720","2","720","0","0"
"148,72","148","72","2","360","360","720","1","360","1","360"
"145,87","145","87","2","360","360","720","0","0","2","720"
"99,150","99","150","2","360","360","720","0","0","2","720"
"98,173","98","173","2","360","360","720","2","720","0","0"
"65,178","65","178","2","360","360","720","0","0","2","720"
"93,142","93","142","2","360","360","720","1","360","1","360"
"73,160","73","160","2","360","360","720","0","0","2","720"
"115,148","115","148","2","360","360","720","2","720","0","0"
"126,156","126","156","2","360","360","720","0","0","2","720"
"125,132","125","132","2","360","360","720","1","360","1","360"
"79,166","79","166","2","360","360","720","0","0","2","720"
"81,167","81","167","2","360","360","720","0","0","2","720"
"188,133","188","133","2","360","360","720","1","360","1","360"
"96,130","96","130","2","360","360","720","1","360","1","360"
"146,73","146","73","2","360","360","720","1","360","1","360"
"102,132","102","132","2","360","360","720","1","360","1","360"
"170,92","170","92","2","360","360","720","2","720","0","0"
"90,154","90","154","2","360","360","720","0","0","2","720"
"175,89","175","89","2","360","360","720","2","720","0","0"
"75,190","75","190","2","360","360","720","0","0","2","720"
"185,70","185","70","2","360","360","720","2","720","0","0"
"119,154","119","154","2","360","360","720","1","360","1","360"
"123,137","123","137","2","360","360","720","1","360","1","360"
"80,169","80","169","2","360","360","720","1","360","1","360"
"87,185","87","185","2","360","360","720","1","360","1","360"
"92,167","92","167","2","360","360","720","0","0","2","720"
"70,118","70","118","2","360","360","720","1","360","1","360"
"147,118","147","118","2","360","360","720","1","360","1","360"
"85,186","85","186","2","360","360","720","2","720","0","0"
"108,164","108","164","2","360","360","720","0","0","2","720"
"141,128","141","128","2","360","360","720","2","720","0","0"
"191,80","191","80","2","360","360","720","0","0","2","720"
"118,184","118","184","2","360","360","720","1","360","1","360"
"178,106","178","106","2","360","360","720","2","720","0","0"
"74,154","74","154","2","360","360","720","0","0","2","720"
"119,138","119","138","2","360","360","720","1","360","1","360"
"94,138","94","138","2","360","360","720","2","720","0","0"
"86,149","86","149","2","360","360","720","2","720","0","0"
"175,80","175","80","2","360","360","720","0","0","2","720"
"112,146","112","146","2","360","360","720","0","0","2","720"
"93,183","93","183","2","360","360","720","2","720","0","0"
"121,158","121","158","2","360","360","720","1","360","1","360"
"126,154","126","154","2","360","360","720","2","720","0","0"
"71,161","71","161","2","360","360","720","0","0","2","720"
"75,191","75","191","2","360","360","720","1","360","1","360"
"74,181","74","181","2","360","360","720","0","0","2","720"
"170,89","170","89","2","360","360","720","1","360","1","360"
"145,108","145","108","2","360","360","720","2","720","0","0"
"170,91","170","91","2","360","360","720","2","720","0","0"
"121,111","121","111","2","360","360","720","0","0","2","720"
"142,109","142","109","2","360","360","720","1","360","1","360"
"97,140","97","140","2","360","360","720","1","360","1","360"
"131,186","131","186","2","360","360","720","2","720","0","0"
"129,130","129","130","2","360","360","720","1","360","1","360"
"73,154","73","154","2","360","360","720","0","0","2","720"
"136,98","136","98","2","360","360","720","2","720","0","0"
"156,108","156","108","2","360","360","720","1","360","1","360"
"118,85","118","85","2","360","360","720","0","0","2","720"
"158,94","158","94","2","360","360","720","2","720","0","0"
"125,140","125","140","2","357","357","714","1","354","1","360"
"154,140","154","140","2","354","353","707","2","707","0","0"
"180,97","180","97","2","352","352","705","2","705","0","0"
"137,125","137","125","2","346","346","693","0","0","2","693"
"121,108","121","108","2","340","339","679","1","319","1","360"
"126,119","126","119","2","340","339","679","2","679","0","0"
"129,109","129","109","2","338","338","676","1","316","1","360"
"176,88","176","88","2","332","332","664","2","664","0","0"
"75,154","75","154","2","332","331","663","0","0","2","663"
"96,154","96","154","2","331","331","662","1","360","1","302"
"116,124","116","124","2","324","323","647","1","287","1","360"
"112,84","112","84","2","322","321","643","0","0","2","643"
"116,127","116","127","2","321","321","642","1","282","1","360"
"69,131","69","131","2","319","319","638","2","638","0","0"
"79,173","79","173","2","319","319","638","2","638","0","0"
"111,164","111","164","2","317","317","634","1","274","1","360"
"142,90","142","90","2","317","317","634","2","634","0","0"
"131,166","131","166","2","312","311","623","0","0","2","623"
"120,108","120","108","2","306","305","611","1","251","1","360"
"188,108","188","108","2","302","301","603","0","0","2","603"
"98,157","98","157","2","302","302","604","0","0","2","604"
"73,190","73","190","2","301","301","602","2","602","0","0"
"84,188","84","188","2","292","292","585","2","585","0","0"
"152,167","152","167","2","289","289","578","2","578","0","0"
"133,114","133","114","2","288","288","576","1","360","1","216"
"79,172","79","172","2","286","285","571","2","571","0","0"
"134,88","134","88","2","283","283","566","1","360","1","206"
"123,158","123","158","2","282","281","563","0","0","2","563"
"140,90","140","90","2","281","281","562","1","202","1","360"
"117,124","117","124","2","280","280","560","1","360","1","200"
"89,133","89","133","2","280","280","560","2","560","0","0"
"193,126","193","126","2","278","278","556","2","556","0","0"
"157,95","157","95","2","278","278","557","1","197","1","360"
"118,157","118","157","2","278","278","557","0","0","2","557"
"119,108","119","108","2","276","276","552","0","0","2","552"
"182,76","182","76","2","275","275","550","1","190","1","360"
"130,145","130","145","2","273","273","546","1","186","1","360"
"80,132","80","132","2","272","272","545","0","0","2","545"
"177,87","177","87","2","271","271","542","1","360","1","182"
"106,142","106","142","2","270","270","540","1","180","1","360"
"126,118","126","118","2","262","262","524","1","360","1","164"
"122,118","122","118","2","261","261","522","1","162","1","360"
"154,129","154","129","2","258","258","516","1","156","1","360"
"104,118","104","118","2","256","256","513","1","360","1","153"
"133,115","133","115","2","254","254","509","2","509","0","0"
"169,102","169","102","2","253","253","506","2","506","0","0"
"79,156","79","156","2","252","252","505","1","145","1","360"
"147,111","147","111","2","252","251","503","1","143","1","360"
"108,146","108","146","2","251","251","502","1","360","1","142"
"136,64","136","64","2","250","250","500","1","140","1","360"
"161,95","161","95","2","244","243","487","0","0","2","487"
"113,128","113","128","2","244","243","487","1","127","1","360"
"149,118","149","118","2","242","241","483","2","483","0","0"
"123,136","123","136","2","241","241","482","0","0","2","482"
"97,175","97","175","2","238","238","477","1","360","1","117"
"110,128","110","128","2","235","235","470","0","0","2","470"
"82,153","82","153","2","230","230","460","0","0","2","460"
"121,152","121","152","2","230","229","459","1","99","1","360"
"137,136","137","136","2","230","230","461","1","101","1","360"
"108,68","108","68","2","228","228","457","1","262","1","195"
"179,75","179","75","2","227","227","454","2","454","0","0"
"91,155","91","155","2","224","224","448","0","0","2","448"
"147,84","147","84","2","220","219","439","0","0","2","439"
"73,191","73","191","2","218","217","435","2","435","0","0"
"132,114","132","114","2","218","217","435","1","149","1","286"
"109,183","109","183","2","218","218","437","2","437","0","0"
"81,136","81","136","2","217","217","434","0","0","2","434"
"159,122","159","122","2","216","216","433","1","73","1","360"
"172,85","172","85","2","214","214","429","0","0","2","429"
"176,120","176","120","2","214","213","427","2","427","0","0"
"118,120","118","120","2","213","213","426","2","426","0","0"
"124,138","124","138","2","212","212","424","2","424","0","0"
"110,182","110","182","2","212","211","423","0","0","2","423"
"115,150","115","150","2","212","211","423","1","63","1","360"
"136,138","136","138","2","211","211","422","2","422","0","0"
"91,135","91","135","2","210","210","420","1","360","1","60"
"152,90","152","90","2","209","209","418","1","58","1","360"
"160,122","160","122","2","206","205","411","1","51","1","360"
"141,186","141","186","2","205","205","410","0","0","2","410"
"152,179","152","179","2","204","203","407","1","360","1","47"
"172,87","172","87","2","202","202","404","0","0","2","404"
"98,183","98","183","2","202","202","404","0","0","2","404"
"76,153","76","153","2","201","201","402","0","0","2","402"
"118,118","118","118","2","200","199","399","2","399","0","0"
"125,129","125","129","2","198","197","395","1","360","1","35"
"70,116","70","116","2","198","197","395","2","395","0","0"
"123,119","123","119","2","196","196","392","0","0","2","392"
"115,128","115","128","2","196","195","391","0","0","2","391"
"81,134","81","134","2","195","195","390","0","0","2","390"
"141,102","141","102","2","194","194","389","0","0","2","389"
"82,167","82","167","2","194","193","387","0","0","2","387"
"75,181","75","181","2","194","193","387","0","0","2","387"
"130,97","130","97","2","194","194","388","1","360","1","28"
"126,146","126","146","2","192","192","384","0","0","2","384"
"116,149","116","149","2","192","191","383","1","360","1","23"
"121,123","121","123","2","191","191","382","1","22","1","360"
"152,166","152","166","2","190","189","379","0","0","2","379"
"139,124","139","124","2","190","190","380","0","0","2","380"
"138,94","138","94","2","189","189","378","0","0","2","378"
"112,118","112","118","2","189","189","378","1","360","1","18"
"134,76","134","76","2","188","188","376","2","376","0","0"
"115,156","115","156","2","188","187","375","2","375","0","0"
"135,140","135","140","2","188","188","377","2","377","0","0"
"110,100","110","100","2","187","187","374","1","306","1","68"
"82,136","82","136","2","187","187","374","0","0","2","374"
"68,120","68","120","2","186","186","372","1","119","1","253"
"134,98","134","98","2","186","185","371","0","0","2","371"
"159,64","159","64","2","186","185","371","0","0","2","371"
"94,164","94","164","2","186","186","372","1","12","1","360"
"123,120","123","120","2","186","185","371","1","11","1","360"
"110,112","110","112","2","186","185","371","2","371","0","0"
"170,95","170","95","2","184","184","369","2","369","0","0"
"133,116","133","116","2","184","183","367","1","360","1","7"
"160,119","160","119","2","184","183","367","2","367","0","0"
"90,163","90","163","2","184","184","369","2","369","0","0"
"115,160","115","160","2","184","183","367","0","0","2","367"
"142,92","142","92","2","183","183","366","1","6","1","360"
"143,134","143","134","2","183","183","366","1","6","1","360"
"148,160","148","160","2","182","182","365","1","322","1","43"
"121,109","121","109","2","182","182","364","0","0","2","364"
"160,121","160","121","2","182","182","364","0","0","2","364"
"134,170","134","170","2","177","177","354","2","354","0","0"
"155,135","155","135","2","176","176","352","2","352","0","0"
"112,129","112","129","2","168","167","335","2","335","0","0"
"132,126","132","126","2","164","164","329","0","0","2","329"
"89,182","89","182","2","162","161","323","0","0","2","323"
"169,94","169","94","2","159","159","318","1","309","1","9"
"127,127","127","127","2","149","149","298","0","0","2","298"
"96,92","96","92","2","138","138","277","1","175","1","102"
"90,133","90","133","2","136","135","271","0","0","2","271"
"103,117","103","117","2","135","135","270","1","32","1","238"
"87,162","87","162","2","134","133","267","1","262","1","5"
"124,134","124","134","2","125","125","250","1","233","1","17"
