"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"126,152","126","152","6","356","360","2137","6","2137","0","0"
"181,76","181","76","6","328","360","1967","3","1080","3","887"
"146,106","146","106","6","320","360","1918","5","1558","1","360"
"110,182","110","182","6","318","360","1909","5","1582","1","327"
"95,155","95","155","6","317","360","1902","3","822","3","1080"
"121,158","121","158","6","316","360","1893","5","1533","1","360"
"92,154","92","154","6","302","360","1810","2","370","4","1440"
"134,142","134","142","6","299","360","1795","6","1795","0","0"
"139,103","139","103","6","261","303","1567","2","570","4","997"
"114,150","114","150","6","240","232","1439","3","508","3","931"
"103,132","103","132","6","240","336","1439","3","732","3","707"
"128,99","128","99","6","240","264","1440","3","610","3","830"
"114,149","114","149","6","239","266","1432","4","1252","2","180"
"125,138","125","138","6","224","212","1344","2","478","4","866"
"114,130","114","130","6","169","110","1014","4","925","2","89"
"127,110","127","110","6","121","91","724","3","539","3","185"
"147,119","147","119","6","112","68","673","5","602","1","71"
"188,108","188","108","5","360","360","1800","3","1080","2","720"
"138,124","138","124","5","360","360","1800","3","1080","2","720"
"95,156","95","156","5","360","360","1800","1","360","4","1440"
"98,158","98","158","5","360","360","1800","0","0","5","1800"
"97,184","97","184","5","337","360","1684","1","360","4","1324"
"138,103","138","103","5","317","360","1586","4","1226","1","360"
"91,131","91","131","5","314","360","1572","2","720","3","852"
"116,188","116","188","5","311","360","1553","4","1193","1","360"
"91,146","91","146","5","305","360","1525","0","0","5","1525"
"107,170","107","170","5","302","360","1512","1","360","4","1152"
"139,91","139","91","5","295","360","1474","1","360","4","1114"
"133,114","133","114","5","290","360","1449","2","369","3","1080"
"128,100","128","100","5","280","360","1398","1","360","4","1038"
"110,174","110","174","5","262","360","1309","4","949","1","360"
"146,98","146","98","5","261","360","1306","3","797","2","509"
"137,94","137","94","5","249","360","1244","4","1214","1","30"
"180,69","180","69","5","248","360","1239","1","77","4","1162"
"119,124","119","124","5","247","265","1234","4","874","1","360"
"126,157","126","157","5","246","360","1232","2","474","3","758"
"112,164","112","164","5","235","344","1173","3","792","2","381"
"92,132","92","132","5","232","360","1159","1","360","4","799"
"129,97","129","97","5","224","211","1119","3","832","2","287"
"150,127","150","127","5","199","231","994","4","763","1","231"
"107,143","107","143","5","198","140","988","4","970","1","18"
"155,136","155","136","5","193","131","964","4","927","1","37"
"125,120","125","120","5","187","78","937","4","577","1","360"
"128,101","128","101","5","186","161","928","0","0","5","928"
"118,126","118","126","5","143","92","713","5","713","0","0"
"136,109","136","109","5","120","70","601","2","430","3","171"
"95,143","95","143","4","360","360","1440","2","720","2","720"
"113,163","113","163","4","360","360","1440","0","0","4","1440"
"116,159","116","159","4","360","360","1440","2","720","2","720"
"179,74","179","74","4","360","360","1440","4","1440","0","0"
"96,184","96","184","4","360","360","1440","3","1080","1","360"
"93,145","93","145","4","360","360","1440","1","360","3","1080"
"93,144","93","144","4","360","360","1440","2","720","2","720"
"162,102","162","102","4","360","360","1440","3","1080","1","360"
"105,142","105","142","4","360","360","1440","3","1080","1","360"
"113,151","113","151","4","360","360","1440","3","1080","1","360"
"152,72","152","72","4","354","360","1415","2","720","2","695"
"180,76","180","76","4","337","360","1347","2","627","2","720"
"142,74","142","74","4","330","360","1318","0","0","4","1318"
"151,116","151","116","4","330","346","1319","1","345","3","974"
"64,178","64","178","4","320","360","1282","1","360","3","922"
"123,136","123","136","4","319","360","1275","1","360","3","915"
"94,144","94","144","4","315","360","1260","1","360","3","900"
"121,137","121","137","4","313","360","1252","1","360","3","892"
"147,108","147","108","4","302","353","1206","2","706","2","500"
"108,142","108","142","4","302","360","1206","2","486","2","720"
"150,128","150","128","4","298","307","1193","3","975","1","218"
"118,124","118","124","4","295","360","1181","2","720","2","461"
"137,104","137","104","4","292","310","1170","1","190","3","980"
"120,123","120","123","4","288","360","1152","4","1152","0","0"
"186,64","186","64","4","287","360","1147","0","0","4","1147"
"108,145","108","145","4","279","360","1116","2","720","2","396"
"171,70","171","70","4","276","360","1103","3","743","1","360"
"146,84","146","84","4","275","360","1099","0","0","4","1099"
"109,130","109","130","4","274","360","1097","1","360","3","737"
"129,110","129","110","4","272","291","1088","4","1088","0","0"
"113,152","113","152","4","272","360","1089","3","729","1","360"
"109,141","109","141","4","272","360","1088","1","360","3","728"
"134,81","134","81","4","272","360","1088","0","0","4","1088"
"146,72","146","72","4","258","257","1030","1","197","3","833"
"89,182","89","182","4","257","300","1028","3","668","1","360"
"122,136","122","136","4","254","287","1017","2","351","2","666"
"69,119","69","119","4","252","273","1008","0","0","4","1008"
"104,138","104","138","4","250","274","1000","4","1000","0","0"
"191,132","191","132","4","250","296","1001","0","0","4","1001"
"128,118","128","118","4","249","299","997","4","997","0","0"
"152,129","152","129","4","246","273","984","3","680","1","304"
"167,72","167","72","4","244","302","976","1","245","3","731"
"113,162","113","162","4","244","297","976","4","976","0","0"
"172,86","172","86","4","232","237","927","0","0","4","927"
"123,158","123","158","4","220","240","881","1","360","3","521"
"76,153","76","153","4","218","233","874","0","0","4","874"
"98,140","98","140","4","217","227","869","3","624","1","245"
"131,96","131","96","4","216","235","865","0","0","4","865"
"137,105","137","105","4","216","227","863","1","358","3","505"
"117,126","117","126","4","208","194","830","2","332","2","498"
"92,131","92","131","4","204","226","814","1","327","3","487"
"130,110","130","110","4","196","209","786","3","728","1","58"
"86,149","86","149","4","188","172","750","1","244","3","506"
"119,139","119","139","4","185","163","739","0","0","4","739"
"191,80","191","80","4","181","176","724","3","364","1","360"
"117,124","117","124","4","176","154","702","4","702","0","0"
"127,119","127","119","4","166","149","664","0","0","4","664"
"70,118","70","118","4","164","139","658","0","0","4","658"
"124,133","124","133","4","160","107","642","4","642","0","0"
"181,77","181","77","4","148","92","592","1","135","3","457"
"128,110","128","110","4","143","138","573","3","394","1","179"
"151,128","151","128","4","138","83","554","2","167","2","387"
"128,98","128","98","4","126","62","504","3","459","1","45"
"140,102","140","102","4","94","74","378","1","21","3","357"
"142,122","142","122","3","360","360","1080","1","360","2","720"
"109,183","109","183","3","360","360","1080","3","1080","0","0"
"136,106","136","106","3","360","360","1080","3","1080","0","0"
"148,72","148","72","3","360","360","1080","1","360","2","720"
"144,114","144","114","3","360","360","1080","1","360","2","720"
"112,105","112","105","3","360","360","1080","1","360","2","720"
"132,146","132","146","3","360","360","1080","2","720","1","360"
"144,122","144","122","3","360","360","1080","1","360","2","720"
"95,184","95","184","3","360","360","1080","1","360","2","720"
"105,170","105","170","3","360","360","1080","2","720","1","360"
"192,80","192","80","3","360","360","1080","3","1080","0","0"
"102,160","102","160","3","360","360","1080","2","720","1","360"
"185,64","185","64","3","360","360","1080","2","720","1","360"
"126,88","126","88","3","360","360","1080","2","720","1","360"
"97,140","97","140","3","360","360","1080","3","1080","0","0"
"168,108","168","108","3","360","360","1080","1","360","2","720"
"144,98","144","98","3","360","360","1080","0","0","3","1080"
"190,79","190","79","3","360","360","1080","2","720","1","360"
"145,84","145","84","3","360","360","1080","3","1080","0","0"
"172,89","172","89","3","360","360","1080","3","1080","0","0"
"125,139","125","139","3","360","360","1080","1","360","2","720"
"73,186","73","186","3","360","360","1080","2","720","1","360"
"163,114","163","114","3","360","360","1080","0","0","3","1080"
"138,66","138","66","3","360","360","1080","1","360","2","720"
"125,146","125","146","3","360","360","1080","0","0","3","1080"
"82,174","82","174","3","360","360","1080","2","720","1","360"
"157,77","157","77","3","360","360","1080","1","360","2","720"
"109,143","109","143","3","360","360","1080","1","360","2","720"
"182,76","182","76","3","354","360","1061","2","701","1","360"
"132,96","132","96","3","353","360","1058","1","360","2","698"
"154,128","154","128","3","352","360","1056","2","720","1","336"
"158,95","158","95","3","349","360","1046","1","360","2","686"
"100,114","100","114","3","346","360","1037","1","360","2","677"
"138,64","138","64","3","346","360","1038","0","0","3","1038"
"164,72","164","72","3","342","360","1027","2","667","1","360"
"148,117","148","117","3","326","360","979","1","360","2","619"
"131,165","131","165","3","318","360","955","2","595","1","360"
"112,163","112","163","3","317","360","952","1","360","2","592"
"188,132","188","132","3","315","360","946","1","226","2","720"
"115,150","115","150","3","314","360","942","2","582","1","360"
"168,90","168","90","3","311","342","933","3","933","0","0"
"142,89","142","89","3","309","360","928","2","568","1","360"
"76,192","76","192","3","307","360","922","1","360","2","562"
"84,132","84","132","3","304","360","912","0","0","3","912"
"188,133","188","133","3","303","345","909","3","909","0","0"
"114,129","114","129","3","302","360","905","3","905","0","0"
"147,72","147","72","3","302","360","905","1","185","2","720"
"110,143","110","143","3","300","360","899","1","179","2","720"
"130,118","130","118","3","298","360","895","1","360","2","535"
"155,74","155","74","3","297","360","892","1","172","2","720"
"135,125","135","125","3","297","360","892","1","360","2","532"
"84,156","84","156","3","295","360","884","0","0","3","884"
"85,148","85","148","3","295","360","884","3","884","0","0"
"131,126","131","126","3","291","360","872","1","360","2","512"
"147,133","147","133","3","288","360","864","3","864","0","0"
"182,77","182","77","3","288","259","864","2","619","1","245"
"141,89","141","89","3","279","304","838","0","0","3","838"
"95,131","95","131","3","277","360","832","2","472","1","360"
"136,124","136","124","3","269","360","807","0","0","3","807"
"110,176","110","176","3","269","360","806","3","806","0","0"
"136,105","136","105","3","266","360","797","2","720","1","77"
"149,127","149","127","3","265","360","794","2","720","1","74"
"110,145","110","145","3","264","360","791","0","0","3","791"
"165,113","165","113","3","263","360","789","3","789","0","0"
"145,89","145","89","3","261","360","784","0","0","3","784"
"156,122","156","122","3","261","360","783","1","63","2","720"
"75,190","75","190","3","260","360","779","1","59","2","720"
"129,118","129","118","3","260","262","780","2","622","1","158"
"102,127","102","127","3","260","360","780","1","60","2","720"
"103,118","103","118","3","258","360","773","0","0","3","773"
"159,97","159","97","3","258","360","773","1","360","2","413"
"138,125","138","125","3","253","360","760","0","0","3","760"
"117,127","117","127","3","252","319","757","2","438","1","319"
"122,157","122","157","3","249","247","747","1","247","2","500"
"136,107","136","107","3","249","360","748","1","360","2","388"
"122,158","122","158","3","246","360","739","2","379","1","360"
"102,125","102","125","3","245","360","734","3","734","0","0"
"168,72","168","72","3","244","360","731","0","0","3","731"
"180,68","180","68","3","243","360","730","2","370","1","360"
"131,110","131","110","3","243","360","729","2","720","1","9"
"170,97","170","97","3","243","360","729","2","369","1","360"
"102,161","102","161","3","242","360","725","2","365","1","360"
"131,134","131","134","3","240","288","719","2","359","1","360"
"132,116","132","116","3","237","297","711","3","711","0","0"
"166,113","166","113","3","234","326","702","3","702","0","0"
"118,125","118","125","3","234","264","701","2","437","1","264"
"162,94","162","94","3","232","320","695","3","695","0","0"
"116,124","116","124","3","232","269","695","3","695","0","0"
"130,130","130","130","3","230","257","691","1","360","2","331"
"101,134","101","134","3","222","272","666","0","0","3","666"
"138,112","138","112","3","221","154","662","3","662","0","0"
"111,165","111","165","3","221","216","662","2","576","1","86"
"113,118","113","118","3","219","163","658","0","0","3","658"
"92,124","92","124","3","219","282","658","3","658","0","0"
"128,126","128","126","3","211","193","633","1","360","2","273"
"137,138","137","138","3","208","270","625","2","355","1","270"
"116,160","116","160","3","204","192","612","2","552","1","60"
"179,75","179","75","3","201","236","602","3","602","0","0"
"132,115","132","115","3","200","231","600","1","231","2","369"
"141,90","141","90","3","194","206","583","2","566","1","17"
"139,102","139","102","3","191","115","572","1","106","2","466"
"124,138","124","138","3","177","165","530","1","360","2","170"
"108,170","108","170","3","175","102","525","3","525","0","0"
"148,110","148","110","3","172","129","517","3","517","0","0"
"105,99","105","99","3","167","156","500","1","293","2","207"
"160,125","160","125","3","163","117","489","0","0","3","489"
"96,157","96","157","3","158","83","475","1","360","2","115"
"102,133","102","133","3","157","112","472","0","0","3","472"
"147,134","147","134","3","154","69","462","3","462","0","0"
"162,72","162","72","3","148","172","445","1","172","2","273"
"85,103","85","103","3","141","184","424","0","0","3","424"
"68,119","68","119","3","140","120","419","1","120","2","299"
"110,106","110","106","3","139","43","418","0","0","3","418"
"168,92","168","92","3","139","67","417","1","338","2","79"
"104,133","104","133","3","138","83","413","1","54","2","359"
"102,124","102","124","3","131","24","392","1","360","2","32"
"154,129","154","129","3","108","85","324","3","324","0","0"
"125,130","125","130","3","107","28","321","2","53","1","268"
"167,150","167","150","3","86","72","257","3","257","0","0"
"150,117","150","117","3","85","89","255","0","0","3","255"
"129,100","129","100","3","74","30","222","0","0","3","222"
"110,128","110","128","3","66","72","198","0","0","3","198"
"151,119","151","119","2","360","360","720","2","720","0","0"
"76,158","76","158","2","360","360","720","1","360","1","360"
"135,140","135","140","2","360","360","720","2","720","0","0"
"108,116","108","116","2","360","360","720","0","0","2","720"
"70,133","70","133","2","360","360","720","1","360","1","360"
"178,89","178","89","2","360","360","720","1","360","1","360"
"159,96","159","96","2","360","360","720","2","720","0","0"
"117,70","117","70","2","360","360","720","0","0","2","720"
"147,113","147","113","2","360","360","720","0","0","2","720"
"182,100","182","100","2","360","360","720","2","720","0","0"
"186,88","186","88","2","360","360","720","1","360","1","360"
"73,191","73","191","2","360","360","720","1","360","1","360"
"146,113","146","113","2","360","360","720","0","0","2","720"
"94,143","94","143","2","360","360","720","1","360","1","360"
"117,118","117","118","2","360","360","720","2","720","0","0"
"121,108","121","108","2","360","360","720","0","0","2","720"
"147,135","147","135","2","360","360","720","1","360","1","360"
"86,157","86","157","2","360","360","720","1","360","1","360"
"147,110","147","110","2","360","360","720","1","360","1","360"
"188,88","188","88","2","360","360","720","1","360","1","360"
"144,102","144","102","2","360","360","720","1","360","1","360"
"65,178","65","178","2","360","360","720","0","0","2","720"
"110,140","110","140","2","360","360","720","1","360","1","360"
"178,74","178","74","2","360","360","720","2","720","0","0"
"157,128","157","128","2","360","360","720","1","360","1","360"
"92,104","92","104","2","360","360","720","2","720","0","0"
"149,76","149","76","2","360","360","720","1","360","1","360"
"171,80","171","80","2","360","360","720","2","720","0","0"
"72,186","72","186","2","360","360","720","2","720","0","0"
"107,188","107","188","2","360","360","720","2","720","0","0"
"120,191","120","191","2","360","360","720","2","720","0","0"
"114,160","114","160","2","360","360","720","0","0","2","720"
"133,144","133","144","2","360","360","720","1","360","1","360"
"77,158","77","158","2","360","360","720","0","0","2","720"
"166,114","166","114","2","360","360","720","2","720","0","0"
"93,131","93","131","2","360","360","720","1","360","1","360"
"168,107","168","107","2","360","360","720","1","360","1","360"
"158,73","158","73","2","360","360","720","1","360","1","360"
"134,80","134","80","2","360","360","720","0","0","2","720"
"132,144","132","144","2","360","360","720","2","720","0","0"
"116,123","116","123","2","360","360","720","1","360","1","360"
"131,146","131","146","2","360","360","720","2","720","0","0"
"130,96","130","96","2","360","360","720","1","360","1","360"
"79,165","79","165","2","360","360","720","1","360","1","360"
"129,164","129","164","2","360","360","720","1","360","1","360"
"82,170","82","170","2","360","360","720","1","360","1","360"
"176,94","176","94","2","360","360","720","2","720","0","0"
"118,152","118","152","2","360","360","720","2","720","0","0"
"146,104","146","104","2","360","360","720","1","360","1","360"
"95,144","95","144","2","360","360","720","2","720","0","0"
"161,84","161","84","2","360","360","720","0","0","2","720"
"87,147","87","147","2","360","360","720","1","360","1","360"
"82,135","82","135","2","360","360","720","0","0","2","720"
"130,127","130","127","2","360","360","720","1","360","1","360"
"126,138","126","138","2","360","360","720","1","360","1","360"
"67,125","67","125","2","360","360","720","0","0","2","720"
"112,117","112","117","2","360","360","720","0","0","2","720"
"98,90","98","90","2","360","360","720","0","0","2","720"
"124,158","124","158","2","360","360","720","0","0","2","720"
"145,85","145","85","2","360","360","720","0","0","2","720"
"122,121","122","121","2","360","360","720","1","360","1","360"
"99,184","99","184","2","360","360","720","0","0","2","720"
"98,132","98","132","2","360","360","720","2","720","0","0"
"189,89","189","89","2","360","360","720","1","360","1","360"
"85,166","85","166","2","360","360","720","2","720","0","0"
"113,68","113","68","2","360","360","720","1","360","1","360"
"150,72","150","72","2","360","360","720","2","720","0","0"
"169,94","169","94","2","360","360","720","2","720","0","0"
"86,150","86","150","2","360","360","720","0","0","2","720"
"69,132","69","132","2","360","360","720","0","0","2","720"
"102,132","102","132","2","360","360","720","1","360","1","360"
"116,149","116","149","2","360","360","720","2","720","0","0"
"90,182","90","182","2","360","360","720","2","720","0","0"
"110,142","110","142","2","360","360","720","0","0","2","720"
"135,67","135","67","2","360","360","720","1","360","1","360"
"124,116","124","116","2","360","360","720","2","720","0","0"
"123,118","123","118","2","360","360","720","1","360","1","360"
"146,134","146","134","2","360","360","720","2","720","0","0"
"126,158","126","158","2","360","360","720","2","720","0","0"
"86,116","86","116","2","360","360","720","0","0","2","720"
"183,78","183","78","2","360","360","720","1","360","1","360"
"180,104","180","104","2","360","360","720","2","720","0","0"
"132,97","132","97","2","360","360","720","1","360","1","360"
"130,165","130","165","2","360","360","720","1","360","1","360"
"79,167","79","167","2","360","360","720","2","720","0","0"
"123,114","123","114","2","360","360","720","1","360","1","360"
"134,171","134","171","2","360","360","720","2","720","0","0"
"86,138","86","138","2","360","360","720","0","0","2","720"
"72,154","72","154","2","360","360","720","0","0","2","720"
"107,142","107","142","2","360","360","720","2","720","0","0"
"134,78","134","78","2","360","360","720","0","0","2","720"
"166,72","166","72","2","360","360","720","1","360","1","360"
"88,105","88","105","2","357","357","714","2","714","0","0"
"153,110","153","110","2","350","350","700","0","0","2","700"
"91,182","91","182","2","347","347","694","2","694","0","0"
"135,112","135","112","2","347","347","694","2","694","0","0"
"158,147","158","147","2","345","345","690","2","690","0","0"
"134,76","134","76","2","335","335","670","1","310","1","360"
"160,82","160","82","2","334","334","669","0","0","2","669"
"160,98","160","98","2","333","333","666","1","306","1","360"
"132,129","132","129","2","332","331","663","1","360","1","303"
"133,115","133","115","2","322","322","645","1","285","1","360"
"79,104","79","104","2","318","318","636","2","636","0","0"
"99,138","99","138","2","317","317","634","0","0","2","634"
"87,183","87","183","2","316","315","631","0","0","2","631"
"190,134","190","134","2","316","315","631","1","271","1","360"
"175,107","175","107","2","316","316","633","2","633","0","0"
"90,112","90","112","2","316","316","632","0","0","2","632"
"92,146","92","146","2","310","309","619","2","619","0","0"
"135,137","135","137","2","309","309","618","2","618","0","0"
"118,176","118","176","2","308","307","615","2","615","0","0"
"97,129","97","129","2","308","308","616","0","0","2","616"
"144,138","144","138","2","305","305","610","1","360","1","250"
"75,153","75","153","2","303","303","606","0","0","2","606"
"179,100","179","100","2","303","303","606","2","606","0","0"
"130,114","130","114","2","302","301","603","2","603","0","0"
"118,74","118","74","2","301","301","602","0","0","2","602"
"176,121","176","121","2","295","295","590","2","590","0","0"
"182,68","182","68","2","294","293","587","2","587","0","0"
"116,122","116","122","2","292","292","584","0","0","2","584"
"170,108","170","108","2","290","290","580","1","360","1","220"
"169,71","169","71","2","288","288","577","0","0","2","577"
"120,67","120","67","2","284","284","569","1","209","1","360"
"108,144","108","144","2","283","283","566","0","0","2","566"
"133,125","133","125","2","283","283","566","0","0","2","566"
"109,106","109","106","2","281","281","562","1","202","1","360"
"132,182","132","182","2","280","280","561","2","561","0","0"
"106,156","106","156","2","278","278","556","0","0","2","556"
"91,145","91","145","2","272","272","544","1","360","1","184"
"73,180","73","180","2","270","270","540","1","180","1","360"
"126,156","126","156","2","270","270","541","1","181","1","360"
"127,127","127","127","2","270","270","540","0","0","2","540"
"168,126","168","126","2","268","268","537","1","360","1","177"
"136,96","136","96","2","267","267","534","2","534","0","0"
"106,136","106","136","2","265","265","530","2","530","0","0"
"130,117","130","117","2","265","265","530","1","200","1","330"
"138,110","138","110","2","264","264","529","2","529","0","0"
"121,152","121","152","2","262","261","523","0","0","2","523"
"134,77","134","77","2","258","257","515","1","155","1","360"
"74,189","74","189","2","256","255","511","0","0","2","511"
"137,125","137","125","2","256","256","512","1","152","1","360"
"104,131","104","131","2","252","251","503","1","143","1","360"
"92,145","92","145","2","251","251","502","0","0","2","502"
"102,142","102","142","2","251","251","502","0","0","2","502"
"152,179","152","179","2","250","250","500","2","500","0","0"
"93,132","93","132","2","248","248","497","2","497","0","0"
"136,125","136","125","2","248","248","497","0","0","2","497"
"94,132","94","132","2","247","247","494","1","360","1","134"
"106,142","106","142","2","247","247","494","2","494","0","0"
"145,107","145","107","2","243","243","486","1","360","1","126"
"97,183","97","183","2","240","240","480","2","480","0","0"
"118,166","118","166","2","239","239","478","0","0","2","478"
"168,112","168","112","2","238","238","477","1","360","1","117"
"89,146","89","146","2","238","238","476","0","0","2","476"
"131,131","131","131","2","237","237","474","0","0","2","474"
"142,102","142","102","2","236","235","471","1","111","1","360"
"136,133","136","133","2","233","233","466","1","106","1","360"
"184,79","184","79","2","232","231","463","0","0","2","463"
"86,139","86","139","2","232","232","464","0","0","2","464"
"80,166","80","166","2","230","229","459","0","0","2","459"
"85,152","85","152","2","230","230","460","0","0","2","460"
"113,128","113","128","2","229","229","458","2","458","0","0"
"108,99","108","99","2","226","226","453","1","93","1","360"
"117,125","117","125","2","226","226","452","2","452","0","0"
"122,184","122","184","2","226","225","451","2","451","0","0"
"136,102","136","102","2","224","223","447","1","87","1","360"
"126,129","126","129","2","223","223","446","0","0","2","446"
"184,68","184","68","2","221","221","442","2","442","0","0"
"98,184","98","184","2","221","221","442","1","82","1","360"
"135,185","135","185","2","220","220","440","2","440","0","0"
"115,139","115","139","2","220","220","441","0","0","2","441"
"185,70","185","70","2","218","218","437","2","437","0","0"
"109,144","109","144","2","217","217","434","1","241","1","193"
"154,147","154","147","2","216","216","433","2","433","0","0"
"141,116","141","116","2","216","215","431","1","360","1","71"
"128,109","128","109","2","214","214","429","2","429","0","0"
"118,175","118","175","2","213","213","426","2","426","0","0"
"117,159","117","159","2","212","212","425","2","425","0","0"
"107,140","107","140","2","210","210","420","2","420","0","0"
"157,73","157","73","2","209","209","418","0","0","2","418"
"127,118","127","118","2","207","207","414","1","54","1","360"
"132,125","132","125","2","207","207","414","0","0","2","414"
"102,126","102","126","2","206","205","411","2","411","0","0"
"144,108","144","108","2","206","206","412","1","52","1","360"
"176,122","176","122","2","206","205","411","2","411","0","0"
"100,74","100","74","2","205","205","410","1","50","1","360"
"146,114","146","114","2","205","205","410","0","0","2","410"
"134,169","134","169","2","205","205","410","0","0","2","410"
"80,173","80","173","2","204","204","409","2","409","0","0"
"89,183","89","183","2","204","204","408","2","408","0","0"
"108,130","108","130","2","202","202","405","1","302","1","103"
"104,161","104","161","2","202","202","404","0","0","2","404"
"116,127","116","127","2","202","201","403","0","0","2","403"
"147,112","147","112","2","202","202","404","1","44","1","360"
"133,126","133","126","2","202","202","405","0","0","2","405"
"108,143","108","143","2","202","202","404","1","64","1","340"
"156,74","156","74","2","200","199","399","1","360","1","39"
"143,101","143","101","2","200","200","400","0","0","2","400"
"94,135","94","135","2","199","199","398","1","360","1","38"
"164,112","164","112","2","198","197","395","2","395","0","0"
"145,88","145","88","2","198","197","395","2","395","0","0"
"128,116","128","116","2","198","198","396","2","396","0","0"
"118,68","118","68","2","198","197","395","1","360","1","35"
"98,91","98","91","2","194","194","388","0","0","2","388"
"153,127","153","127","2","194","193","387","0","0","2","387"
"176,86","176","86","2","192","192","384","0","0","2","384"
"179,90","179","90","2","192","192","385","1","360","1","25"
"92,182","92","182","2","192","191","383","1","23","1","360"
"130,132","130","132","2","192","191","383","1","360","1","23"
"155,79","155","79","2","191","191","382","0","0","2","382"
"107,72","107","72","2","191","191","382","0","0","2","382"
"125,157","125","157","2","190","190","381","1","360","1","21"
"121,138","121","138","2","190","190","380","1","360","1","20"
"155,110","155","110","2","190","190","381","0","0","2","381"
"163,160","163","160","2","190","190","381","2","381","0","0"
"159,155","159","155","2","188","187","375","1","15","1","360"
"78,166","78","166","2","188","188","377","1","17","1","360"
"110,178","110","178","2","188","188","377","2","377","0","0"
"158,96","158","96","2","186","185","371","0","0","2","371"
"177,92","177","92","2","186","186","373","2","373","0","0"
"150,81","150","81","2","184","184","368","1","360","1","8"
"134,66","134","66","2","184","184","368","2","368","0","0"
"122,117","122","117","2","184","184","368","2","368","0","0"
"108,184","108","184","2","184","184","368","2","368","0","0"
"123,146","123","146","2","182","182","364","2","364","0","0"
"168,113","168","113","2","182","181","363","1","360","1","3"
"105,141","105","141","2","182","182","365","1","52","1","313"
"116,125","116","125","2","180","180","361","2","361","0","0"
"125,129","125","129","2","178","178","356","1","25","1","331"
"142,82","142","82","2","178","178","357","1","335","1","22"
