"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"118,126","118","126","4","261","289","1043","2","465","2","578"
"181,76","181","76","4","261","253","1043","2","675","2","368"
"86,185","86","185","4","255","275","1020","2","469","2","551"
"126,90","126","90","4","254","309","1015","1","259","3","756"
"114,149","114","149","4","252","320","1010","3","1000","1","10"
"119,139","119","139","4","249","265","997","2","466","2","531"
"117,127","117","127","4","219","233","876","3","826","1","50"
"70,118","70","118","4","216","183","866","2","519","2","347"
"133,115","133","115","4","202","192","808","3","744","1","64"
"115,150","115","150","4","199","209","795","3","435","1","360"
"107,184","107","184","4","189","193","756","3","729","1","27"
"151,128","151","128","4","182","180","729","1","122","3","607"
"122,122","122","122","4","179","157","715","3","355","1","360"
"167,72","167","72","4","174","165","696","3","336","1","360"
"111,130","111","130","4","174","181","698","3","511","1","187"
"93,132","93","132","4","163","108","652","1","75","3","577"
"124,132","124","132","4","130","58","521","2","105","2","416"
"111,129","111","129","4","124","60","498","2","378","2","120"
"130,116","130","116","4","104","21","414","3","388","1","26"
"92,131","92","131","4","84","67","336","0","0","4","336"
"93,133","93","133","4","34","33","136","1","12","3","124"
"145,120","145","120","3","360","360","1080","0","0","3","1080"
"177,100","177","100","3","360","360","1080","2","720","1","360"
"177,90","177","90","3","360","360","1080","1","360","2","720"
"86,139","86","139","3","360","360","1080","0","0","3","1080"
"110,182","110","182","3","360","360","1080","2","720","1","360"
"113,151","113","151","3","360","360","1080","1","360","2","720"
"139,103","139","103","3","360","360","1080","0","0","3","1080"
"152,72","152","72","3","360","360","1080","1","360","2","720"
"168,72","168","72","3","360","360","1080","0","0","3","1080"
"109,144","109","144","3","360","360","1080","0","0","3","1080"
"164,113","164","113","3","360","360","1080","2","720","1","360"
"87,185","87","185","3","360","360","1080","3","1080","0","0"
"75,180","75","180","3","360","360","1080","1","360","2","720"
"117,159","117","159","3","360","360","1080","1","360","2","720"
"76,149","76","149","3","360","360","1080","0","0","3","1080"
"128,163","128","163","3","360","360","1080","2","720","1","360"
"130,132","130","132","3","360","360","1080","2","720","1","360"
"161,88","161","88","3","360","360","1080","2","720","1","360"
"72,191","72","191","3","360","360","1080","3","1080","0","0"
"92,164","92","164","3","360","360","1080","1","360","2","720"
"108,130","108","130","3","360","360","1080","3","1080","0","0"
"96,155","96","155","3","360","360","1080","2","720","1","360"
"144,121","144","121","3","360","360","1080","0","0","3","1080"
"128,164","128","164","3","348","360","1045","3","1045","0","0"
"129,110","129","110","3","346","360","1038","1","360","2","678"
"65,178","65","178","3","345","360","1036","2","720","1","316"
"132,110","132","110","3","335","360","1006","1","360","2","646"
"170,94","170","94","3","307","360","922","2","720","1","202"
"90,162","90","162","3","307","319","921","0","0","3","921"
"73,154","73","154","3","304","360","913","0","0","3","913"
"131,110","131","110","3","299","319","897","0","0","3","897"
"92,165","92","165","3","298","360","894","0","0","3","894"
"182,69","182","69","3","294","360","882","2","522","1","360"
"93,144","93","144","3","292","360","875","1","155","2","720"
"152,90","152","90","3","289","360","866","1","360","2","506"
"108,184","108","184","3","284","360","853","3","853","0","0"
"115,149","115","149","3","278","273","835","1","273","2","562"
"128,127","128","127","3","277","360","832","0","0","3","832"
"121,108","121","108","3","275","287","826","0","0","3","826"
"109,183","109","183","3","270","360","810","3","810","0","0"
"163,72","163","72","3","269","360","806","2","446","1","360"
"102,127","102","127","3","263","360","788","2","720","1","68"
"108,117","108","117","3","262","360","785","0","0","3","785"
"148,110","148","110","3","262","360","785","0","0","3","785"
"112,163","112","163","3","260","360","779","3","779","0","0"
"147,134","147","134","3","259","360","778","3","778","0","0"
"84,187","84","187","3","253","360","758","2","398","1","360"
"102,126","102","126","3","249","360","747","1","360","2","387"
"117,68","117","68","3","249","360","747","0","0","3","747"
"124,133","124","133","3","248","360","744","1","360","2","384"
"95,184","95","184","3","248","360","745","2","385","1","360"
"121,137","121","137","3","248","360","744","2","384","1","360"
"128,98","128","98","3","248","360","745","1","360","2","385"
"149,116","149","116","3","248","360","743","1","360","2","383"
"129,97","129","97","3","243","360","728","2","368","1","360"
"138,66","138","66","3","242","360","727","2","367","1","360"
"112,105","112","105","3","242","360","726","0","0","3","726"
"117,158","117","158","3","241","342","723","1","360","2","363"
"148,119","148","119","3","240","330","719","2","359","1","360"
"136,105","136","105","3","237","282","711","3","711","0","0"
"87,115","87","115","3","231","257","693","0","0","3","693"
"131,96","131","96","3","227","175","681","0","0","3","681"
"75,181","75","181","3","220","184","660","0","0","3","660"
"134,126","134","126","3","220","272","660","1","28","2","632"
"130,165","130","165","3","219","282","656","2","296","1","360"
"91,146","91","146","3","209","261","626","0","0","3","626"
"89,146","89","146","3","209","211","626","1","360","2","266"
"128,101","128","101","3","203","134","608","0","0","3","608"
"135,142","135","142","3","203","199","610","1","199","2","411"
"130,127","130","127","3","198","167","593","1","360","2","233"
"133,144","133","144","3","196","123","588","3","588","0","0"
"188,108","188","108","3","191","120","573","3","573","0","0"
"128,100","128","100","3","189","171","567","1","171","2","396"
"107,170","107","170","3","187","125","561","0","0","3","561"
"98,140","98","140","3","179","129","537","2","177","1","360"
"129,126","129","126","3","170","85","509","2","149","1","360"
"68,118","68","118","3","169","133","506","1","13","2","493"
"111,164","111","164","3","168","129","503","1","129","2","374"
"103,132","103","132","3","167","114","502","2","474","1","28"
"82,167","82","167","3","161","114","482","0","0","3","482"
"104,133","104","133","3","154","81","461","0","0","3","461"
"115,129","115","129","3","153","71","459","2","409","1","50"
"138,104","138","104","3","137","39","411","0","0","3","411"
"76,104","76","104","3","123","132","368","1","171","2","197"
"149,118","149","118","3","122","27","366","3","366","0","0"
"128,126","128","126","3","117","48","351","3","351","0","0"
"184,146","184","146","3","98","91","293","3","293","0","0"
"129,164","129","164","3","89","49","266","2","248","1","18"
"88,114","88","114","3","58","47","174","2","127","1","47"
"163,159","163","159","3","49","29","147","3","147","0","0"
"77,159","77","159","2","360","360","720","1","360","1","360"
"76,192","76","192","2","360","360","720","1","360","1","360"
"136,106","136","106","2","360","360","720","2","720","0","0"
"110,166","110","166","2","360","360","720","0","0","2","720"
"75,154","75","154","2","360","360","720","0","0","2","720"
"82,190","82","190","2","360","360","720","0","0","2","720"
"93,165","93","165","2","360","360","720","1","360","1","360"
"161,90","161","90","2","360","360","720","0","0","2","720"
"174,119","174","119","2","360","360","720","2","720","0","0"
"168,90","168","90","2","360","360","720","0","0","2","720"
"129,99","129","99","2","360","360","720","1","360","1","360"
"111,143","111","143","2","360","360","720","0","0","2","720"
"139,186","139","186","2","360","360","720","2","720","0","0"
"110,180","110","180","2","360","360","720","2","720","0","0"
"74,179","74","179","2","360","360","720","1","360","1","360"
"97,156","97","156","2","360","360","720","1","360","1","360"
"172,86","172","86","2","360","360","720","1","360","1","360"
"158,96","158","96","2","360","360","720","1","360","1","360"
"110,177","110","177","2","360","360","720","1","360","1","360"
"145,114","145","114","2","360","360","720","0","0","2","720"
"145,89","145","89","2","360","360","720","2","720","0","0"
"94,167","94","167","2","360","360","720","0","0","2","720"
"171,91","171","91","2","360","360","720","0","0","2","720"
"128,118","128","118","2","360","360","720","0","0","2","720"
"183,89","183","89","2","360","360","720","2","720","0","0"
"109,145","109","145","2","360","360","720","0","0","2","720"
"126,153","126","153","2","360","360","720","1","360","1","360"
"118,178","118","178","2","360","360","720","1","360","1","360"
"170,90","170","90","2","360","360","720","2","720","0","0"
"130,136","130","136","2","360","360","720","1","360","1","360"
"156,132","156","132","2","360","360","720","2","720","0","0"
"110,111","110","111","2","360","360","720","0","0","2","720"
"124,138","124","138","2","360","360","720","2","720","0","0"
"117,75","117","75","2","360","360","720","0","0","2","720"
"88,183","88","183","2","360","360","720","1","360","1","360"
"140,90","140","90","2","360","360","720","0","0","2","720"
"112,129","112","129","2","360","360","720","1","360","1","360"
"160,121","160","121","2","360","359","719","1","360","1","359"
"125,146","125","146","2","360","360","720","2","720","0","0"
"137,124","137","124","2","360","360","720","0","0","2","720"
"192,131","192","131","2","360","360","720","1","360","1","360"
"162,95","162","95","2","360","360","720","2","720","0","0"
"152,95","152","95","2","360","360","720","2","720","0","0"
"120,110","120","110","2","360","360","720","0","0","2","720"
"161,82","161","82","2","360","360","720","0","0","2","720"
"163,113","163","113","2","360","360","720","1","360","1","360"
"132,144","132","144","2","360","360","720","2","720","0","0"
"138,69","138","69","2","360","360","720","2","720","0","0"
"132,126","132","126","2","360","360","720","0","0","2","720"
"154,126","154","126","2","360","360","720","0","0","2","720"
"139,137","139","137","2","360","360","720","1","360","1","360"
"94,184","94","184","2","360","360","720","1","360","1","360"
"142,80","142","80","2","360","360","720","1","360","1","360"
"116,68","116","68","2","360","360","720","2","720","0","0"
"114,161","114","161","2","360","360","720","1","360","1","360"
"130,126","130","126","2","360","360","720","0","0","2","720"
"174,89","174","89","2","360","360","720","1","360","1","360"
"108,141","108","141","2","360","360","720","2","720","0","0"
"70,119","70","119","2","360","360","720","1","360","1","360"
"98,184","98","184","2","360","360","720","2","720","0","0"
"107,116","107","116","2","360","360","720","0","0","2","720"
"138,64","138","64","2","360","360","720","0","0","2","720"
"66,179","66","179","2","360","360","720","2","720","0","0"
"138,70","138","70","2","360","360","720","1","360","1","360"
"97,183","97","183","2","360","360","720","2","720","0","0"
"142,90","142","90","2","360","360","720","2","720","0","0"
"185,88","185","88","2","360","360","720","2","720","0","0"
"132,166","132","166","2","360","360","720","1","360","1","360"
"140,91","140","91","2","360","360","720","2","720","0","0"
"124,146","124","146","2","360","360","720","0","0","2","720"
"193,126","193","126","2","360","360","720","2","720","0","0"
"90,112","90","112","2","360","360","720","0","0","2","720"
"76,191","76","191","2","360","360","720","1","360","1","360"
"146,134","146","134","2","360","360","720","1","360","1","360"
"128,110","128","110","2","360","360","720","2","720","0","0"
"136,140","136","140","2","360","360","720","2","720","0","0"
"164,72","164","72","2","360","360","720","0","0","2","720"
"73,180","73","180","2","360","360","720","0","0","2","720"
"109,182","109","182","2","360","360","720","2","720","0","0"
"123,158","123","158","2","360","360","720","2","720","0","0"
"148,108","148","108","2","360","360","720","0","0","2","720"
"119,67","119","67","2","360","360","720","1","360","1","360"
"89,182","89","182","2","358","358","717","1","360","1","357"
"103,134","103","134","2","355","355","710","1","360","1","350"
"83,166","83","166","2","350","349","699","0","0","2","699"
"110,128","110","128","2","346","346","692","2","692","0","0"
"134,185","134","185","2","344","344","688","1","328","1","360"
"117,156","117","156","2","337","337","674","1","314","1","360"
"108,156","108","156","2","336","336","672","0","0","2","672"
"134,128","134","128","2","323","323","646","1","286","1","360"
"178,74","178","74","2","316","316","632","2","632","0","0"
"82,166","82","166","2","316","315","631","0","0","2","631"
"190,135","190","135","2","306","306","612","2","612","0","0"
"118,177","118","177","2","304","304","608","1","360","1","248"
"111,142","111","142","2","300","300","600","0","0","2","600"
"175,95","175","95","2","298","298","596","0","0","2","596"
"134,80","134","80","2","293","293","586","0","0","2","586"
"116,157","116","157","2","292","292","585","0","0","2","585"
"157,124","157","124","2","290","290","581","0","0","2","581"
"147,72","147","72","2","290","289","579","0","0","2","579"
"114,126","114","126","2","285","285","570","0","0","2","570"
"107,120","107","120","2","284","284","568","1","208","1","360"
"117,85","117","85","2","281","281","562","1","202","1","360"
"67,120","67","120","2","280","280","560","0","0","2","560"
"153,66","153","66","2","279","279","558","2","558","0","0"
"148,84","148","84","2","278","278","556","1","360","1","196"
"117,125","117","125","2","274","274","549","2","549","0","0"
"148,118","148","118","2","267","267","534","2","534","0","0"
"70,117","70","117","2","265","265","530","1","170","1","360"
"126,154","126","154","2","264","264","528","1","168","1","360"
"120,112","120","112","2","262","262","525","1","165","1","360"
"133,114","133","114","2","260","259","519","2","519","0","0"
"68,120","68","120","2","258","257","515","1","360","1","155"
"106,186","106","186","2","256","255","511","2","511","0","0"
"99,157","99","157","2","252","252","505","0","0","2","505"
"152,167","152","167","2","250","250","501","0","0","2","501"
"179,75","179","75","2","248","247","495","2","495","0","0"
"134,141","134","141","2","244","244","488","2","488","0","0"
"185,72","185","72","2","242","242","485","1","125","1","360"
"110,104","110","104","2","242","242","484","0","0","2","484"
"118,125","118","125","2","240","239","479","2","479","0","0"
"113,168","113","168","2","238","237","475","2","475","0","0"
"114,68","114","68","2","238","238","477","1","117","1","360"
"144,110","144","110","2","236","236","472","0","0","2","472"
"167,89","167","89","2","234","233","467","2","467","0","0"
"110,181","110","181","2","234","233","467","2","467","0","0"
"133,96","133","96","2","231","231","462","1","127","1","335"
"140,148","140","148","2","230","230","461","2","461","0","0"
"100,138","100","138","2","227","227","454","2","454","0","0"
"89,183","89","183","2","226","226","452","1","92","1","360"
"150,72","150","72","2","226","226","452","0","0","2","452"
"135,125","135","125","2","224","224","449","2","449","0","0"
"131,126","131","126","2","222","222","445","1","360","1","85"
"153,165","153","165","2","220","220","440","2","440","0","0"
"97,155","97","155","2","220","219","439","2","439","0","0"
"134,98","134","98","2","218","218","437","0","0","2","437"
"160,98","160","98","2","217","217","434","0","0","2","434"
"117,74","117","74","2","217","217","434","0","0","2","434"
"86,116","86","116","2","216","216","432","2","432","0","0"
"184,64","184","64","2","214","213","427","1","360","1","67"
"178,94","178","94","2","210","209","419","2","419","0","0"
"132,145","132","145","2","209","209","418","2","418","0","0"
"116,128","116","128","2","208","208","417","2","417","0","0"
"86,148","86","148","2","206","205","411","0","0","2","411"
"142,89","142","89","2","204","204","408","0","0","2","408"
"100,74","100","74","2","204","204","409","0","0","2","409"
"104,113","104","113","2","202","201","403","0","0","2","403"
"140,134","140","134","2","202","201","403","2","403","0","0"
"125,120","125","120","2","202","202","404","1","360","1","44"
"118,142","118","142","2","202","202","404","1","360","1","44"
"109,66","109","66","2","201","201","402","0","0","2","402"
"185,80","185","80","2","201","201","402","1","42","1","360"
"91,164","91","164","2","200","199","399","0","0","2","399"
"109,130","109","130","2","200","199","399","1","360","1","39"
"109,143","109","143","2","198","198","397","1","37","1","360"
"104,139","104","139","2","194","193","387","2","387","0","0"
"74,160","74","160","2","194","193","387","0","0","2","387"
"116,149","116","149","2","194","193","387","1","360","1","27"
"125,132","125","132","2","194","193","387","1","360","1","27"
"95,136","95","136","2","194","194","388","0","0","2","388"
"103,118","103","118","2","194","194","388","0","0","2","388"
"150,128","150","128","2","192","192","385","2","385","0","0"
"119,124","119","124","2","190","189","379","2","379","0","0"
"132,116","132","116","2","189","189","378","1","18","1","360"
"163,73","163","73","2","188","188","377","1","360","1","17"
"132,96","132","96","2","188","187","375","1","15","1","360"
"82,192","82","192","2","187","187","374","2","374","0","0"
"130,117","130","117","2","186","186","373","0","0","2","373"
"127,118","127","118","2","186","186","372","2","372","0","0"
"108,116","108","116","2","186","186","373","0","0","2","373"
"162,114","162","114","2","185","185","370","2","370","0","0"
"108,183","108","183","2","184","184","369","2","369","0","0"
"118,174","118","174","2","184","184","369","1","360","1","9"
"140,175","140","175","2","184","183","367","0","0","2","367"
"112,164","112","164","2","184","184","369","1","9","1","360"
"114,106","114","106","2","183","183","366","1","6","1","360"
"131,117","131","117","2","182","182","365","0","0","2","365"
"160,122","160","122","2","182","182","365","2","365","0","0"
"106,143","106","143","2","181","181","362","2","362","0","0"
"188,133","188","133","2","179","179","358","0","0","2","358"
"133,185","133","185","2","164","164","328","2","328","0","0"
"139,102","139","102","2","162","162","325","0","0","2","325"
"91,94","91","94","2","158","157","315","1","306","1","9"
"86,102","86","102","2","135","135","270","0","0","2","270"
"139,134","139","134","2","122","122","245","1","121","1","124"
"137,105","137","105","2","119","119","238","1","143","1","95"
"180,148","180","148","2","114","114","228","1","35","1","193"
"110,144","110","144","2","111","111","222","0","0","2","222"
"123,119","123","119","2","111","111","222","2","222","0","0"
"100,80","100","80","2","109","109","218","2","218","0","0"
"86,140","86","140","2","103","103","206","0","0","2","206"
"170,104","170","104","2","100","100","201","2","201","0","0"
"82,169","82","169","2","94","93","187","2","187","0","0"
"127,138","127","138","2","88","88","177","1","156","1","21"
"102,133","102","133","2","87","87","174","1","164","1","10"
"116,114","116","114","2","77","77","154","2","154","0","0"
"148,126","148","126","2","76","76","152","2","152","0","0"
"106,115","106","115","2","62","62","124","0","0","2","124"
"121,123","121","123","2","61","61","122","2","122","0","0"
"167,150","167","150","2","58","57","115","2","115","0","0"
"95,97","95","97","2","54","53","107","0","0","2","107"
"100,83","100","83","2","44","43","87","1","36","1","51"
"157,129","157","129","2","35","35","70","2","70","0","0"
"152,89","152","89","2","33","33","66","2","66","0","0"
"142,77","142","77","2","28","27","55","0","0","2","55"
"141,136","141","136","2","28","27","55","0","0","2","55"
"113,118","113","118","2","23","23","46","0","0","2","46"
"163,89","163","89","2","17","17","34","0","0","2","34"
"156,140","156","140","1","360","360","360","1","360","0","0"
"140,176","140","176","1","360","360","360","1","360","0","0"
"161,98","161","98","1","360","360","360","1","360","0","0"
"118,176","118","176","1","360","360","360","1","360","0","0"
"95,137","95","137","1","360","360","360","1","360","0","0"
"112,102","112","102","1","360","360","360","0","0","1","360"
"128,128","128","128","1","360","360","360","0","0","1","360"
"146,106","146","106","1","360","360","360","1","360","0","0"
"122,121","122","121","1","360","360","360","1","360","0","0"
"109,181","109","181","1","360","360","360","0","0","1","360"
"169,77","169","77","1","360","360","360","0","0","1","360"
"136,142","136","142","1","360","360","360","0","0","1","360"
"183,69","183","69","1","360","360","360","1","360","0","0"
"136,66","136","66","1","360","360","360","1","360","0","0"
"175,84","175","84","1","360","360","360","1","360","0","0"
"92,167","92","167","1","360","360","360","0","0","1","360"
"119,185","119","185","1","360","360","360","0","0","1","360"
"156,109","156","109","1","360","360","360","1","360","0","0"
"123,106","123","106","1","360","360","360","0","0","1","360"
"110,171","110","171","1","360","360","360","1","360","0","0"
"125,138","125","138","1","360","360","360","1","360","0","0"
"126,91","126","91","1","360","360","360","0","0","1","360"
"181,75","181","75","1","360","360","360","0","0","1","360"
"113,69","113","69","1","360","360","360","1","360","0","0"
"161,110","161","110","1","360","360","360","0","0","1","360"
"85,155","85","155","1","360","360","360","0","0","1","360"
"159,106","159","106","1","360","360","360","1","360","0","0"
"67,125","67","125","1","360","360","360","0","0","1","360"
"91,155","91","155","1","360","360","360","0","0","1","360"
"88,76","88","76","1","360","360","360","0","0","1","360"
"73,191","73","191","1","360","360","360","0","0","1","360"
"132,98","132","98","1","360","360","360","0","0","1","360"
"105,92","105","92","1","360","360","360","1","360","0","0"
"70,166","70","166","1","360","360","360","0","0","1","360"
"166,72","166","72","1","360","360","360","0","0","1","360"
"157,107","157","107","1","360","360","360","1","360","0","0"
"117,106","117","106","1","360","360","360","0","0","1","360"
"184,89","184","89","1","360","360","360","1","360","0","0"
"140,136","140","136","1","360","360","360","0","0","1","360"
"113,128","113","128","1","360","360","360","1","360","0","0"
"184,67","184","67","1","360","360","360","0","0","1","360"
"166,94","166","94","1","360","360","360","1","360","0","0"
"96,140","96","140","1","360","360","360","1","360","0","0"
"108,166","108","166","1","360","360","360","0","0","1","360"
"109,107","109","107","1","360","360","360","0","0","1","360"
"184,100","184","100","1","360","360","360","1","360","0","0"
"173,69","173","69","1","360","360","360","0","0","1","360"
"180,90","180","90","1","360","360","360","1","360","0","0"
"147,113","147","113","1","360","360","360","0","0","1","360"
"172,85","172","85","1","360","360","360","1","360","0","0"
"178,129","178","129","1","360","360","360","0","0","1","360"
"100,130","100","130","1","360","360","360","0","0","1","360"
"180,69","180","69","1","360","360","360","1","360","0","0"
"151,119","151","119","1","360","360","360","1","360","0","0"
"133,70","133","70","1","360","360","360","0","0","1","360"
"117,117","117","117","1","360","360","360","0","0","1","360"
"131,132","131","132","1","360","360","360","0","0","1","360"
"108,109","108","109","1","360","360","360","0","0","1","360"
"99,139","99","139","1","360","360","360","0","0","1","360"
"178,120","178","120","1","360","360","360","1","360","0","0"
"178,134","178","134","1","360","360","360","1","360","0","0"
"133,126","133","126","1","360","360","360","0","0","1","360"
"143,186","143","186","1","360","360","360","1","360","0","0"
"128,136","128","136","1","360","360","360","0","0","1","360"
"87,114","87","114","1","360","360","360","1","360","0","0"
"152,127","152","127","1","360","360","360","1","360","0","0"
"155,109","155","109","1","360","360","360","1","360","0","0"
"126,156","126","156","1","360","360","360","0","0","1","360"
"143,107","143","107","1","360","360","360","1","360","0","0"
"113,162","113","162","1","360","360","360","0","0","1","360"
"120,153","120","153","1","360","360","360","0","0","1","360"
"95,157","95","157","1","360","360","360","0","0","1","360"
"143,73","143","73","1","360","360","360","0","0","1","360"
"194,126","194","126","1","360","360","360","1","360","0","0"
"72,160","72","160","1","360","360","360","0","0","1","360"
"74,132","74","132","1","360","360","360","0","0","1","360"
"113,116","113","116","1","360","360","360","1","360","0","0"
"194,80","194","80","1","360","360","360","1","360","0","0"
"174,82","174","82","1","360","360","360","0","0","1","360"
"169,91","169","91","1","360","360","360","0","0","1","360"
"113,160","113","160","1","360","360","360","1","360","0","0"
"85,188","85","188","1","360","360","360","1","360","0","0"
"150,170","150","170","1","360","360","360","0","0","1","360"
"154,66","154","66","1","360","360","360","1","360","0","0"
"108,89","108","89","1","360","360","360","0","0","1","360"
"81,174","81","174","1","360","360","360","0","0","1","360"
"84,185","84","185","1","360","360","360","1","360","0","0"
"107,185","107","185","1","360","360","360","1","360","0","0"
"102,140","102","140","1","360","360","360","0","0","1","360"
"146,120","146","120","1","360","360","360","1","360","0","0"
"82,191","82","191","1","360","360","360","1","360","0","0"
"76,122","76","122","1","360","360","360","1","360","0","0"
