"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"102,134","102","134","8","190","187","1520","2","414","6","1106"
"110,156","110","156","7","354","360","2475","5","1755","2","720"
"109,130","109","130","7","350","360","2448","4","1440","3","1008"
"185,65","185","65","7","347","360","2429","5","1709","2","720"
"166,110","166","110","7","328","360","2293","5","1573","2","720"
"144,100","144","100","7","325","360","2275","6","2160","1","115"
"74,180","74","180","7","321","360","2247","2","447","5","1800"
"142,74","142","74","7","283","360","1979","1","360","6","1619"
"127,110","127","110","7","229","247","1602","2","607","5","995"
"138,104","138","104","7","227","240","1592","2","720","5","872"
"114,161","114","161","7","226","203","1582","3","585","4","997"
"73,154","73","154","7","220","360","1542","0","0","7","1542"
"130,96","130","96","7","193","94","1353","3","814","4","539"
"113,152","113","152","7","172","148","1207","6","847","1","360"
"100,73","100","73","7","105","60","737","1","7","6","730"
"93,167","93","167","6","360","360","2160","2","720","4","1440"
"152,72","152","72","6","347","360","2081","1","360","5","1721"
"65,178","65","178","6","332","360","1989","3","1016","3","973"
"110,182","110","182","6","330","360","1979","3","899","3","1080"
"117,158","117","158","6","322","360","1929","2","525","4","1404"
"152,129","152","129","6","303","360","1816","3","736","3","1080"
"137,124","137","124","6","301","360","1805","3","764","3","1041"
"103,133","103","133","6","293","346","1759","5","1696","1","63"
"72,166","72","166","6","274","360","1645","2","720","4","925"
"128,118","128","118","6","274","360","1641","5","1615","1","26"
"99,157","99","157","6","269","360","1612","2","720","4","892"
"129,97","129","97","6","258","347","1549","3","817","3","732"
"160,72","160","72","6","250","259","1498","3","904","3","594"
"138,92","138","92","6","249","360","1494","3","736","3","758"
"145,84","145","84","6","233","261","1396","4","676","2","720"
"144,120","144","120","6","214","229","1283","3","465","3","818"
"155,74","155","74","6","212","196","1271","2","233","4","1038"
"131,126","131","126","6","211","234","1264","1","360","5","904"
"136,124","136","124","6","193","197","1157","1","360","5","797"
"105,119","105","119","6","176","157","1059","1","11","5","1048"
"175,88","175","88","5","360","360","1800","3","1080","2","720"
"76,191","76","191","5","360","360","1800","2","720","3","1080"
"82,191","82","191","5","355","360","1775","4","1415","1","360"
"98,184","98","184","5","353","360","1764","2","720","3","1044"
"127,128","127","128","5","348","360","1741","2","661","3","1080"
"70,154","70","154","5","335","360","1674","1","360","4","1314"
"120,108","120","108","5","321","360","1603","1","360","4","1243"
"143,101","143","101","5","317","360","1587","5","1587","0","0"
"180,76","180","76","5","304","360","1521","4","1440","1","81"
"105,170","105","170","5","302","360","1510","3","1080","2","430"
"102,161","102","161","5","299","325","1494","2","720","3","774"
"164,72","164","72","5","292","360","1459","3","963","2","496"
"97,155","97","155","5","291","360","1453","2","720","3","733"
"169,89","169","89","5","290","360","1451","5","1451","0","0"
"130,110","130","110","5","287","360","1433","3","811","2","622"
"117,127","117","127","5","280","360","1402","4","1162","1","240"
"104,126","104","126","5","277","360","1385","4","1355","1","30"
"124,132","124","132","5","249","360","1246","3","526","2","720"
"151,116","151","116","5","249","267","1247","1","360","4","887"
"126,128","126","128","5","242","206","1209","3","643","2","566"
"117,126","117","126","5","240","231","1198","2","442","3","756"
"120,138","120","138","5","228","316","1140","1","82","4","1058"
"130,118","130","118","5","179","131","897","2","416","3","481"
"149,72","149","72","4","360","360","1440","3","1080","1","360"
"109,183","109","183","4","360","360","1440","4","1440","0","0"
"94,169","94","169","4","360","360","1440","1","360","3","1080"
"183,94","183","94","4","360","360","1440","3","1080","1","360"
"98,138","98","138","4","360","360","1440","4","1440","0","0"
"181,68","181","68","4","360","360","1440","3","1080","1","360"
"136,94","136","94","4","360","360","1440","1","360","3","1080"
"102,158","102","158","4","360","360","1440","1","360","3","1080"
"182,68","182","68","4","360","360","1440","4","1440","0","0"
"126,89","126","89","4","360","360","1440","2","720","2","720"
"118,126","118","126","4","348","360","1392","4","1392","0","0"
"140,90","140","90","4","347","360","1388","2","720","2","668"
"109,182","109","182","4","346","360","1382","3","1022","1","360"
"96,131","96","131","4","342","360","1370","4","1370","0","0"
"93,163","93","163","4","316","360","1263","3","903","1","360"
"121,122","121","122","4","315","360","1261","3","1080","1","181"
"75,191","75","191","4","311","360","1243","3","883","1","360"
"110,172","110","172","4","302","360","1206","4","1206","0","0"
"108,143","108","143","4","299","319","1195","1","196","3","999"
"124,131","124","131","4","299","360","1195","0","0","4","1195"
"99,156","99","156","4","295","359","1179","2","719","2","460"
"156,122","156","122","4","291","360","1163","1","83","3","1080"
"85,117","85","117","4","287","349","1148","2","450","2","698"
"128,101","128","101","4","286","290","1142","4","1142","0","0"
"184,80","184","80","4","284","359","1136","1","57","3","1079"
"147,134","147","134","4","281","360","1125","4","1125","0","0"
"148,72","148","72","4","281","360","1125","0","0","4","1125"
"97,184","97","184","4","276","307","1103","2","615","2","488"
"122,122","122","122","4","275","312","1101","2","665","2","436"
"142,89","142","89","4","272","360","1087","3","727","1","360"
"96,154","96","154","4","263","301","1051","1","360","3","691"
"154,136","154","136","4","240","273","958","3","638","1","320"
"122,139","122","139","4","239","263","956","3","790","1","166"
"141,134","141","134","4","231","275","925","4","925","0","0"
"92,143","92","143","4","230","274","919","0","0","4","919"
"92,165","92","165","4","217","247","869","2","374","2","495"
"132,96","132","96","4","214","245","857","1","6","3","851"
"120,123","120","123","4","207","223","829","0","0","4","829"
"132,126","132","126","4","206","224","826","2","448","2","378"
"112,130","112","130","4","206","207","824","3","464","1","360"
"80,134","80","134","4","206","228","822","0","0","4","822"
"120,111","120","111","4","195","200","781","0","0","4","781"
"98,156","98","156","4","194","196","774","1","360","3","414"
"151,129","151","129","4","191","195","763","1","360","3","403"
"164,112","164","112","4","187","190","748","3","388","1","360"
"118,192","118","192","4","176","162","702","2","297","2","405"
"155,136","155","136","4","158","132","631","3","625","1","6"
"133,115","133","115","4","150","109","602","2","176","2","426"
"139,103","139","103","4","138","139","554","0","0","4","554"
"142,88","142","88","4","134","74","535","2","103","2","432"
"107,189","107","189","3","360","360","1080","3","1080","0","0"
"89,183","89","183","3","360","360","1080","2","720","1","360"
"153,66","153","66","3","360","360","1080","3","1080","0","0"
"177,88","177","88","3","360","360","1080","3","1080","0","0"
"118,125","118","125","3","360","360","1080","2","720","1","360"
"147,135","147","135","3","360","360","1080","3","1080","0","0"
"168,106","168","106","3","360","360","1080","2","720","1","360"
"158,73","158","73","3","360","360","1080","0","0","3","1080"
"122,192","122","192","3","360","360","1080","3","1080","0","0"
"123,158","123","158","3","360","360","1080","2","720","1","360"
"134,81","134","81","3","360","360","1080","0","0","3","1080"
"142,122","142","122","3","360","360","1080","0","0","3","1080"
"163,113","163","113","3","360","360","1080","2","720","1","360"
"135,88","135","88","3","360","360","1080","1","360","2","720"
"194,80","194","80","3","360","360","1080","1","360","2","720"
"118,186","118","186","3","360","360","1080","3","1080","0","0"
"126,153","126","153","3","360","360","1080","3","1080","0","0"
"141,89","141","89","3","360","360","1080","1","360","2","720"
"108,144","108","144","3","360","360","1080","1","360","2","720"
"104,125","104","125","3","360","360","1080","3","1080","0","0"
"76,192","76","192","3","360","360","1080","2","720","1","360"
"159,98","159","98","3","360","360","1080","0","0","3","1080"
"89,133","89","133","3","360","360","1080","3","1080","0","0"
"106,186","106","186","3","360","360","1080","3","1080","0","0"
"86,140","86","140","3","360","360","1080","0","0","3","1080"
"80,171","80","171","3","360","360","1080","3","1080","0","0"
"156,74","156","74","3","360","360","1080","2","720","1","360"
"175,90","175","90","3","358","360","1073","1","353","2","720"
"163,72","163","72","3","352","360","1056","3","1056","0","0"
"94,184","94","184","3","347","360","1040","2","680","1","360"
"110,166","110","166","3","345","360","1034","3","1034","0","0"
"92,166","92","166","3","344","360","1032","1","360","2","672"
"180,68","180","68","3","342","360","1027","3","1027","0","0"
"116,126","116","126","3","331","360","994","2","634","1","360"
"115,149","115","149","3","330","360","990","2","630","1","360"
"114,156","114","156","3","329","360","986","3","986","0","0"
"113,163","113","163","3","327","360","982","1","262","2","720"
"146,84","146","84","3","324","360","971","1","360","2","611"
"80,156","80","156","3","323","360","968","0","0","3","968"
"135,87","135","87","3","322","360","966","0","0","3","966"
"129,118","129","118","3","320","360","959","2","599","1","360"
"184,66","184","66","3","319","360","957","2","597","1","360"
"126,158","126","158","3","316","360","949","1","360","2","589"
"118,119","118","119","3","307","360","920","3","920","0","0"
"110,174","110","174","3","305","360","914","3","914","0","0"
"116,148","116","148","3","302","360","907","1","360","2","547"
"147,111","147","111","3","300","360","900","1","360","2","540"
"134,142","134","142","3","292","360","877","3","877","0","0"
"169,71","169","71","3","291","360","874","1","360","2","514"
"85,116","85","116","3","290","325","871","2","546","1","325"
"116,158","116","158","3","290","360","869","1","149","2","720"
"101,135","101","135","3","289","360","868","1","148","2","720"
"126,140","126","140","3","280","360","840","3","840","0","0"
"150,128","150","128","3","276","360","829","2","720","1","109"
"119,107","119","107","3","275","360","826","1","360","2","466"
"139,91","139","91","3","273","360","819","2","459","1","360"
"86,149","86","149","3","272","360","815","1","360","2","455"
"130,97","130","97","3","268","360","805","2","445","1","360"
"115,128","115","128","3","266","360","798","1","360","2","438"
"112,129","112","129","3","264","360","793","2","433","1","360"
"124,133","124","133","3","263","360","789","3","789","0","0"
"87,184","87","184","3","254","360","763","3","763","0","0"
"162,114","162","114","3","253","360","759","1","39","2","720"
"168,107","168","107","3","251","232","753","1","161","2","592"
"154,162","154","162","3","251","360","753","3","753","0","0"
"115,129","115","129","3","250","360","750","1","360","2","390"
"131,165","131","165","3","249","360","748","1","360","2","388"
"118,176","118","176","3","248","360","744","2","720","1","24"
"102,160","102","160","3","248","360","745","2","720","1","25"
"167,72","167","72","3","247","360","740","2","380","1","360"
"146,108","146","108","3","247","360","740","1","20","2","720"
"113,151","113","151","3","246","360","739","0","0","3","739"
"106,170","106","170","3","246","360","739","1","19","2","720"
"132,114","132","114","3","246","360","738","3","738","0","0"
"121,112","121","112","3","246","301","738","0","0","3","738"
"121,109","121","109","3","246","360","739","0","0","3","739"
"112,164","112","164","3","246","360","737","1","360","2","377"
"119,124","119","124","3","244","360","731","2","371","1","360"
"118,120","118","120","3","244","360","731","3","731","0","0"
"147,118","147","118","3","242","324","726","2","366","1","360"
"88,146","88","146","3","242","360","726","2","720","1","6"
"135,126","135","126","3","241","360","722","1","360","2","362"
"127,91","127","91","3","233","233","698","2","338","1","360"
"74,190","74","190","3","224","169","672","2","312","1","360"
"117,84","117","84","3","222","164","667","1","143","2","524"
"126,90","126","90","3","221","270","664","2","304","1","360"
"75,190","75","190","3","219","293","656","1","360","2","296"
"107,143","107","143","3","218","259","653","3","653","0","0"
"171,90","171","90","3","217","232","650","2","290","1","360"
"66,178","66","178","3","211","170","634","2","274","1","360"
"86,116","86","116","3","210","146","630","0","0","3","630"
"149,127","149","127","3","209","190","628","2","360","1","268"
"94,142","94","142","3","182","145","547","2","187","1","360"
"118,172","118","172","3","182","124","547","2","187","1","360"
"147,72","147","72","3","181","121","544","0","0","3","544"
"104,127","104","127","3","173","128","519","1","360","2","159"
"114,159","114","159","3","171","101","513","0","0","3","513"
"100,74","100","74","3","169","155","507","1","27","2","480"
"90,134","90","134","3","168","76","503","2","436","1","67"
"69,118","69","118","3","166","73","497","1","360","2","137"
"71,154","71","154","3","166","116","497","0","0","3","497"
"86,153","86","153","3","161","88","484","1","88","2","396"
"127,127","127","127","3","151","202","452","0","0","3","452"
"184,146","184","146","3","149","54","446","2","86","1","360"
"89,146","89","146","3","146","108","438","2","190","1","248"
"118,84","118","84","3","146","168","439","2","176","1","263"
"101,134","101","134","3","146","96","439","1","257","2","182"
"73,161","73","161","3","133","27","398","0","0","3","398"
"108,184","108","184","3","119","122","356","3","356","0","0"
"79,104","79","104","3","106","51","318","3","318","0","0"
"156,116","156","116","3","103","69","309","1","69","2","240"
"91,135","91","135","3","87","60","261","2","238","1","23"
"129,110","129","110","3","80","67","239","2","91","1","148"
"70,117","70","117","3","68","74","205","3","205","0","0"
"129,126","129","126","3","47","17","142","1","12","2","130"
"90,96","90","96","3","44","51","131","0","0","3","131"
"170,149","170","149","3","42","40","126","3","126","0","0"
"90,145","90","145","2","360","360","720","2","720","0","0"
"122,158","122","158","2","360","360","720","0","0","2","720"
"136,192","136","192","2","360","360","720","2","720","0","0"
"74,160","74","160","2","360","360","720","0","0","2","720"
"106,179","106","179","2","360","360","720","1","360","1","360"
"169,90","169","90","2","360","360","720","2","720","0","0"
"128,100","128","100","2","360","360","720","1","360","1","360"
"142,80","142","80","2","360","360","720","1","360","1","360"
"139,95","139","95","2","360","360","720","0","0","2","720"
"170,101","170","101","2","360","360","720","1","360","1","360"
"109,147","109","147","2","360","360","720","2","720","0","0"
"118,62","118","62","2","360","360","720","1","360","1","360"
"126,162","126","162","2","360","360","720","2","720","0","0"
"119,108","119","108","2","360","360","720","1","360","1","360"
"124,138","124","138","2","360","360","720","1","360","1","360"
"165,81","165","81","2","360","360","720","0","0","2","720"
"118,177","118","177","2","360","360","720","1","360","1","360"
"90,154","90","154","2","360","360","720","0","0","2","720"
"136,139","136","139","2","360","360","720","2","720","0","0"
"142,81","142","81","2","360","360","720","0","0","2","720"
"173,107","173","107","2","360","360","720","0","0","2","720"
"70,164","70","164","2","360","360","720","1","360","1","360"
"101,188","101","188","2","360","360","720","2","720","0","0"
"105,175","105","175","2","360","360","720","0","0","2","720"
"139,102","139","102","2","360","360","720","0","0","2","720"
"186,64","186","64","2","360","360","720","1","360","1","360"
"130,131","130","131","2","360","360","720","0","0","2","720"
"87,183","87","183","2","360","360","720","1","360","1","360"
"172,89","172","89","2","360","360","720","1","360","1","360"
"168,126","168","126","2","360","360","720","2","720","0","0"
"111,106","111","106","2","360","360","720","0","0","2","720"
"141,90","141","90","2","360","360","720","0","0","2","720"
"124,146","124","146","2","360","360","720","1","360","1","360"
"72,191","72","191","2","360","360","720","0","0","2","720"
"114,115","114","115","2","360","360","720","1","360","1","360"
"180,75","180","75","2","360","360","720","1","360","1","360"
"176,87","176","87","2","360","360","720","1","360","1","360"
"112,163","112","163","2","360","360","720","1","360","1","360"
"72,163","72","163","2","360","360","720","1","360","1","360"
"173,88","173","88","2","360","360","720","0","0","2","720"
"118,157","118","157","2","360","360","720","2","720","0","0"
"129,102","129","102","2","360","360","720","2","720","0","0"
"125,129","125","129","2","360","360","720","0","0","2","720"
"92,154","92","154","2","360","360","720","0","0","2","720"
"169,80","169","80","2","360","360","720","1","360","1","360"
"113,67","113","67","2","360","360","720","2","720","0","0"
"101,124","101","124","2","360","360","720","2","720","0","0"
"127,189","127","189","2","360","360","720","1","360","1","360"
"95,110","95","110","2","360","360","720","0","0","2","720"
"112,105","112","105","2","360","360","720","0","0","2","720"
"72,165","72","165","2","360","360","720","1","360","1","360"
"110,129","110","129","2","360","360","720","2","720","0","0"
"192,133","192","133","2","360","360","720","1","360","1","360"
"125,120","125","120","2","360","360","720","1","360","1","360"
"146,135","146","135","2","360","360","720","2","720","0","0"
"108,69","108","69","2","360","360","720","0","0","2","720"
"107,142","107","142","2","360","360","720","1","360","1","360"
"180,104","180","104","2","360","360","720","1","360","1","360"
"106,142","106","142","2","360","360","720","2","720","0","0"
"181,67","181","67","2","360","360","720","1","360","1","360"
"79,170","79","170","2","360","360","720","2","720","0","0"
"159,72","159","72","2","360","360","720","0","0","2","720"
"90,173","90","173","2","360","360","720","2","720","0","0"
"176,95","176","95","2","360","360","720","2","720","0","0"
"142,90","142","90","2","360","360","720","2","720","0","0"
"169,72","169","72","2","360","360","720","1","360","1","360"
"181,76","181","76","2","360","360","720","1","360","1","360"
"131,145","131","145","2","360","360","720","2","720","0","0"
"145,110","145","110","2","360","360","720","2","720","0","0"
"107,184","107","184","2","360","360","720","2","720","0","0"
"112,152","112","152","2","360","360","720","1","360","1","360"
"72,178","72","178","2","360","360","720","1","360","1","360"
"76,190","76","190","2","360","360","720","1","360","1","360"
"146,110","146","110","2","360","360","720","1","360","1","360"
"81,172","81","172","2","360","360","720","0","0","2","720"
"85,187","85","187","2","360","360","720","2","720","0","0"
"124,112","124","112","2","360","360","720","0","0","2","720"
"144,121","144","121","2","360","360","720","0","0","2","720"
"192,132","192","132","2","360","360","720","2","720","0","0"
"90,165","90","165","2","360","360","720","2","720","0","0"
"74,154","74","154","2","360","360","720","0","0","2","720"
"93,165","93","165","2","360","360","720","0","0","2","720"
"163,114","163","114","2","360","360","720","1","360","1","360"
"179,100","179","100","2","360","360","720","1","360","1","360"
"119,140","119","140","2","360","360","720","1","360","1","360"
"178,96","178","96","2","360","360","720","2","720","0","0"
"152,116","152","116","2","360","360","720","1","360","1","360"
"133,88","133","88","2","360","360","720","0","0","2","720"
"114,155","114","155","2","360","360","720","2","720","0","0"
"114,129","114","129","2","360","360","720","0","0","2","720"
"107,130","107","130","2","360","360","720","2","720","0","0"
"162,125","162","125","2","360","360","720","1","360","1","360"
"127,139","127","139","2","354","353","707","2","707","0","0"
"96,184","96","184","2","352","352","705","1","345","1","360"
"128,98","128","98","2","351","351","702","2","702","0","0"
"121,158","121","158","2","350","350","700","1","340","1","360"
"111,129","111","129","2","349","349","698","2","698","0","0"
"63,178","63","178","2","348","348","697","1","337","1","360"
"155,110","155","110","2","346","345","691","0","0","2","691"
"166,72","166","72","2","344","344","688","1","360","1","328"
"133,143","133","143","2","339","339","678","1","360","1","318"
"123,114","123","114","2","334","334","668","1","360","1","308"
"121,177","121","177","2","334","333","667","2","667","0","0"
"94,168","94","168","2","328","327","655","1","295","1","360"
"109,76","109","76","2","326","326","653","1","315","1","338"
"100,175","100","175","2","322","322","644","1","284","1","360"
"121,178","121","178","2","318","317","635","2","635","0","0"
"119,83","119","83","2","314","314","628","0","0","2","628"
"135,134","135","134","2","312","312","624","1","264","1","360"
"162,72","162","72","2","312","312","625","1","360","1","265"
"180,103","180","103","2","304","304","609","2","609","0","0"
"83,166","83","166","2","300","300","600","0","0","2","600"
"145,87","145","87","2","296","295","591","2","591","0","0"
"70,132","70","132","2","293","293","586","1","226","1","360"
"134,79","134","79","2","287","287","574","0","0","2","574"
"165,112","165","112","2","284","284","568","1","208","1","360"
"107,68","107","68","2","280","280","561","2","561","0","0"
"183,88","183","88","2","277","277","554","2","554","0","0"
"142,78","142","78","2","272","272","545","1","185","1","360"
"169,91","169","91","2","269","269","538","0","0","2","538"
"69,117","69","117","2","268","267","535","2","535","0","0"
"134,80","134","80","2","267","267","534","0","0","2","534"
"175,121","175","121","2","266","266","533","2","533","0","0"
"129,115","129","115","2","262","262","525","1","360","1","165"
"74,181","74","181","2","260","260","520","0","0","2","520"
"191,139","191","139","2","258","258","517","1","157","1","360"
"91,164","91","164","2","257","257","514","1","360","1","154"
"154,129","154","129","2","256","255","511","0","0","2","511"
"93,142","93","142","2","256","256","512","1","152","1","360"
"152,66","152","66","2","256","256","512","0","0","2","512"
"160,85","160","85","2","254","253","507","2","507","0","0"
"152,91","152","91","2","252","252","504","1","360","1","144"
"128,130","128","130","2","250","250","501","0","0","2","501"
"123,136","123","136","2","248","248","496","0","0","2","496"
"120,190","120","190","2","247","247","494","2","494","0","0"
"120,66","120","66","2","246","246","493","2","493","0","0"
"162,92","162","92","2","246","246","492","1","235","1","257"
"127,130","127","130","2","236","235","471","0","0","2","471"
"163,88","163","88","2","236","235","471","2","471","0","0"
"174,81","174","81","2","236","236","472","0","0","2","472"
"135,140","135","140","2","234","233","467","2","467","0","0"
"95,132","95","132","2","232","231","463","1","360","1","103"
"125,131","125","131","2","232","232","464","1","104","1","360"
"111,164","111","164","2","232","232","465","2","465","0","0"
"113,162","113","162","2","230","230","461","1","101","1","360"
"79,162","79","162","2","230","229","459","1","360","1","99"
"74,167","74","167","2","229","229","458","0","0","2","458"
"107,70","107","70","2","226","226","452","0","0","2","452"
"164,113","164","113","2","226","226","453","1","93","1","360"
"178,102","178","102","2","226","226","452","1","92","1","360"
"166,90","166","90","2","225","225","450","1","360","1","90"
"126,119","126","119","2","224","224","448","1","313","1","135"
"107,139","107","139","2","216","216","432","1","72","1","360"
"132,132","132","132","2","216","215","431","1","360","1","71"
"148,117","148","117","2","214","214","429","1","360","1","69"
"92,175","92","175","2","214","213","427","1","360","1","67"
"100,87","100","87","2","214","213","427","0","0","2","427"
"128,160","128","160","2","212","212","425","2","425","0","0"
"162,157","162","157","2","211","211","422","2","422","0","0"
"140,134","140","134","2","211","211","422","2","422","0","0"
"160,96","160","96","2","210","210","420","1","360","1","60"
"105,140","105","140","2","209","209","418","2","418","0","0"
"111,165","111","165","2","208","208","416","0","0","2","416"
"104,100","104","100","2","208","208","416","0","0","2","416"
"168,72","168","72","2","206","205","411","1","360","1","51"
"149,117","149","117","2","206","205","411","1","51","1","360"
"128,106","128","106","2","206","205","411","0","0","2","411"
"92,135","92","135","2","206","206","412","0","0","2","412"
"191,134","191","134","2","205","205","410","2","410","0","0"
"117,159","117","159","2","204","204","408","1","360","1","48"
"100,128","100","128","2","204","204","409","1","49","1","360"
"105,142","105","142","2","202","201","403","2","403","0","0"
"108,162","108","162","2","202","202","405","0","0","2","405"
"130,145","130","145","2","202","202","404","2","404","0","0"
"125,119","125","119","2","200","200","401","2","401","0","0"
"103,132","103","132","2","199","199","398","2","398","0","0"
"175,119","175","119","2","199","199","398","2","398","0","0"
"116,124","116","124","2","198","197","395","0","0","2","395"
"70,118","70","118","2","198","197","395","1","35","1","360"
"120,121","120","121","2","196","196","392","1","360","1","32"
"150,72","150","72","2","196","195","391","1","360","1","31"
"170,91","170","91","2","196","196","393","1","360","1","33"
"94,98","94","98","2","196","196","392","1","360","1","32"
"145,173","145","173","2","194","194","388","0","0","2","388"
"112,146","112","146","2","192","192","385","0","0","2","385"
"191,135","191","135","2","191","191","382","0","0","2","382"
"120,154","120","154","2","191","191","382","2","382","0","0"
"160,122","160","122","2","190","189","379","1","128","1","251"
"82,171","82","171","2","190","190","380","1","20","1","360"
"118,174","118","174","2","188","188","376","2","376","0","0"
"130,135","130","135","2","188","187","375","2","375","0","0"
"129,98","129","98","2","188","188","376","1","360","1","16"
"130,132","130","132","2","188","187","375","1","360","1","15"
"118,155","118","155","2","187","187","374","1","14","1","360"
"130,165","130","165","2","186","185","371","1","360","1","11"
"94,131","94","131","2","186","186","372","0","0","2","372"
"70,116","70","116","2","186","186","373","1","13","1","360"
"141,147","141","147","2","184","184","368","1","183","1","185"
"134,103","134","103","2","184","183","367","2","367","0","0"
"86,148","86","148","2","184","183","367","1","7","1","360"
"122,137","122","137","2","184","184","368","2","368","0","0"
"77,159","77","159","2","184","184","369","2","369","0","0"
"154,166","154","166","2","184","183","367","2","367","0","0"
"118,116","118","116","2","184","183","367","0","0","2","367"
"136,125","136","125","2","182","182","364","1","360","1","4"
"116,117","116","117","2","178","178","357","0","0","2","357"
"133,131","133","131","2","174","174","349","1","104","1","245"
"135,172","135","172","2","170","169","339","2","339","0","0"
"85,103","85","103","2","170","170","340","0","0","2","340"
"133,134","133","134","2","166","165","331","2","331","0","0"
"163,87","163","87","2","157","157","314","2","314","0","0"
"110,146","110","146","2","153","153","306","2","306","0","0"
"82,156","82","156","2","146","145","291","0","0","2","291"
"146,89","146","89","2","140","140","281","1","163","1","118"
"92,100","92","100","2","139","139","278","2","278","0","0"
"146,90","146","90","2","128","127","255","1","125","1","130"
"125,152","125","152","2","128","128","257","1","121","1","136"
"192,131","192","131","2","126","126","252","1","87","1","165"
"180,148","180","148","2","125","125","250","2","250","0","0"
"152,176","152","176","2","124","123","247","0","0","2","247"
"139,92","139","92","2","118","117","235","2","235","0","0"
"116,168","116","168","2","118","117","235","1","72","1","163"
"185,67","185","67","2","117","117","234","1","146","1","88"
"150,127","150","127","2","108","107","215","2","215","0","0"
"92,167","92","167","2","108","108","217","0","0","2","217"
"96,130","96","130","2","104","104","208","2","208","0","0"
"159,121","159","121","2","102","102","205","1","130","1","75"
"114,128","114","128","2","102","102","204","1","29","1","175"
"98,92","98","92","2","102","102","205","1","164","1","41"
"67,119","67","119","2","98","98","196","0","0","2","196"
"126,138","126","138","2","96","96","192","2","192","0","0"
"78,104","78","104","2","89","89","178","1","84","1","94"
"104,118","104","118","2","88","88","176","1","61","1","115"
"175,148","175","148","2","84","84","168","1","29","1","139"
"91,134","91","134","2","83","83","166","1","116","1","50"
"190,134","190","134","2","82","82","165","1","95","1","70"
"158,93","158","93","2","76","76","152","2","152","0","0"
"117,148","117","148","2","71","71","142","0","0","2","142"
