"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"141,90","141","90","5","283","320","1417","4","1069","1","348"
"163,72","163","72","5","277","360","1386","3","733","2","653"
"98,184","98","184","5","270","360","1352","2","720","3","632"
"180,68","180","68","5","249","306","1246","3","785","2","461"
"150,116","150","116","5","247","360","1237","1","360","4","877"
"145,120","145","120","5","244","360","1222","1","360","4","862"
"112,164","112","164","5","234","350","1170","4","1160","1","10"
"115,150","115","150","5","234","277","1172","4","1017","1","155"
"184,80","184","80","5","223","360","1114","3","740","2","374"
"128,118","128","118","5","202","198","1010","3","611","2","399"
"117,127","117","127","5","174","88","868","2","143","3","725"
"130,96","130","96","5","141","39","705","4","666","1","39"
"107,142","107","142","4","360","360","1440","3","1080","1","360"
"146,134","146","134","4","360","360","1440","4","1440","0","0"
"116,159","116","159","4","360","360","1440","1","360","3","1080"
"157,95","157","95","4","360","360","1440","3","1080","1","360"
"180,101","180","101","4","360","360","1440","4","1440","0","0"
"125,146","125","146","4","360","360","1440","1","360","3","1080"
"152,72","152","72","4","360","360","1440","0","0","4","1440"
"140,186","140","186","4","360","360","1440","4","1440","0","0"
"88,182","88","182","4","360","360","1440","2","720","2","720"
"131,110","131","110","4","360","360","1440","1","360","3","1080"
"191,80","191","80","4","360","360","1440","2","720","2","720"
"108,130","108","130","4","354","360","1415","2","695","2","720"
"109,183","109","183","4","350","360","1402","4","1402","0","0"
"72,154","72","154","4","337","360","1348","0","0","4","1348"
"116,149","116","149","4","326","341","1306","2","623","2","683"
"91,146","91","146","4","310","360","1238","0","0","4","1238"
"92,163","92","163","4","306","360","1225","3","865","1","360"
"114,162","114","162","4","296","360","1183","2","720","2","463"
"128,99","128","99","4","295","360","1180","3","820","1","360"
"122,158","122","158","4","294","360","1175","0","0","4","1175"
"94,144","94","144","4","293","360","1171","2","720","2","451"
"140,91","140","91","4","290","360","1159","2","720","2","439"
"164,112","164","112","4","286","360","1143","1","360","3","783"
"168,90","168","90","4","285","343","1139","3","1047","1","92"
"124,158","124","158","4","284","297","1135","0","0","4","1135"
"168,72","168","72","4","284","360","1137","1","360","3","777"
"159,119","159","119","4","283","360","1131","2","720","2","411"
"128,146","128","146","4","279","360","1116","3","756","1","360"
"168,107","168","107","4","276","360","1105","1","360","3","745"
"111,164","111","164","4","272","360","1089","3","1080","1","9"
"122,122","122","122","4","272","360","1088","3","1080","1","8"
"93,144","93","144","4","254","317","1014","3","995","1","19"
"94,135","94","135","4","250","282","1001","0","0","4","1001"
"164,113","164","113","4","243","249","973","2","499","2","474"
"138,186","138","186","4","240","290","960","4","960","0","0"
"106,142","106","142","4","238","290","951","4","951","0","0"
"113,163","113","163","4","236","265","944","2","530","2","414"
"128,100","128","100","4","234","255","936","0","0","4","936"
"121,158","121","158","4","233","261","933","4","933","0","0"
"139,102","139","102","4","230","236","922","2","450","2","472"
"128,126","128","126","4","230","233","920","2","453","2","467"
"124,131","124","131","4","225","227","901","1","360","3","541"
"147,134","147","134","4","217","223","869","4","869","0","0"
"146,72","146","72","4","210","230","842","2","461","2","381"
"111,165","111","165","4","208","215","833","1","42","3","791"
"159,126","159","126","4","206","229","825","1","7","3","818"
"130,97","130","97","4","204","226","818","1","360","3","458"
"124,138","124","138","4","201","203","803","2","407","2","396"
"108,184","108","184","4","199","214","796","4","796","0","0"
"105,170","105","170","4","196","205","786","3","426","1","360"
"95,184","95","184","4","196","208","783","2","417","2","366"
"101,134","101","134","4","194","201","774","2","371","2","403"
"121,137","121","137","4","186","172","742","1","45","3","697"
"136,124","136","124","4","186","151","746","2","195","2","551"
"86,139","86","139","4","185","179","739","1","208","3","531"
"92,165","92","165","4","184","185","738","3","731","1","7"
"133,125","133","125","4","165","133","661","1","360","3","301"
"70,118","70","118","4","152","117","607","0","0","4","607"
"117,126","117","126","4","134","74","536","4","536","0","0"
"148,117","148","117","4","134","85","534","3","174","1","360"
"155,136","155","136","4","118","45","474","2","418","2","56"
"107,144","107","144","3","360","360","1080","0","0","3","1080"
"176,92","176","92","3","360","360","1080","3","1080","0","0"
"109,182","109","182","3","360","360","1080","2","720","1","360"
"144,120","144","120","3","360","360","1080","3","1080","0","0"
"72,191","72","191","3","360","360","1080","2","720","1","360"
"180,67","180","67","3","360","360","1080","2","720","1","360"
"98,157","98","157","3","360","360","1080","0","0","3","1080"
"66,178","66","178","3","360","360","1080","0","0","3","1080"
"68,119","68","119","3","360","360","1080","1","360","2","720"
"130,128","130","128","3","360","360","1080","1","360","2","720"
"75,181","75","181","3","360","360","1080","0","0","3","1080"
"139,86","139","86","3","360","360","1080","0","0","3","1080"
"146,135","146","135","3","360","360","1080","3","1080","0","0"
"162,72","162","72","3","360","360","1080","2","720","1","360"
"167,72","167","72","3","360","360","1080","1","360","2","720"
"170,98","170","98","3","360","360","1080","1","360","2","720"
"129,97","129","97","3","360","360","1080","0","0","3","1080"
"73,179","73","179","3","360","360","1080","1","360","2","720"
"194,80","194","80","3","360","360","1080","0","0","3","1080"
"99,157","99","157","3","360","360","1080","0","0","3","1080"
"97,154","97","154","3","360","360","1080","1","360","2","720"
"109,130","109","130","3","360","360","1080","2","720","1","360"
"176,117","176","117","3","360","360","1080","3","1080","0","0"
"181,76","181","76","3","360","360","1080","3","1080","0","0"
"136,94","136","94","3","360","360","1080","2","720","1","360"
"118,175","118","175","3","360","360","1080","3","1080","0","0"
"110,156","110","156","3","359","360","1076","2","716","1","360"
"129,126","129","126","3","358","360","1075","0","0","3","1075"
"86,185","86","185","3","354","360","1062","3","1062","0","0"
"136,140","136","140","3","352","360","1055","2","720","1","335"
"111,129","111","129","3","351","360","1052","3","1052","0","0"
"168,126","168","126","3","337","350","1010","3","1010","0","0"
"119,124","119","124","3","335","360","1006","2","646","1","360"
"110,176","110","176","3","334","360","1001","2","720","1","281"
"138,70","138","70","3","332","360","996","3","996","0","0"
"83,136","83","136","3","328","360","983","0","0","3","983"
"141,102","141","102","3","322","360","966","2","606","1","360"
"118,174","118","174","3","316","360","947","3","947","0","0"
"135,124","135","124","3","313","360","938","3","938","0","0"
"191,132","191","132","3","305","360","914","1","360","2","554"
"123,146","123","146","3","301","360","902","3","902","0","0"
"164,72","164","72","3","300","360","900","1","360","2","540"
"142,81","142","81","3","298","360","895","0","0","3","895"
"160,120","160","120","3","298","360","893","1","173","2","720"
"114,129","114","129","3","296","360","887","2","527","1","360"
"96,154","96","154","3","296","360","887","2","720","1","167"
"142,88","142","88","3","294","360","883","2","720","1","163"
"163,114","163","114","3","291","360","874","2","514","1","360"
"102,161","102","161","3","289","360","866","1","360","2","506"
"94,183","94","183","3","282","294","846","2","486","1","360"
"123,158","123","158","3","282","360","845","1","360","2","485"
"145,114","145","114","3","279","360","838","0","0","3","838"
"174,119","174","119","3","277","360","832","3","832","0","0"
"106,144","106","144","3","277","360","830","2","470","1","360"
"120,112","120","112","3","276","360","827","0","0","3","827"
"124,132","124","132","3","276","360","828","3","828","0","0"
"121,122","121","122","3","269","360","808","3","808","0","0"
"137,94","137","94","3","266","360","798","2","438","1","360"
"118,125","118","125","3","265","257","795","3","795","0","0"
"102,124","102","124","3","264","277","791","2","514","1","277"
"142,80","142","80","3","262","360","787","0","0","3","787"
"128,135","128","135","3","259","360","778","3","778","0","0"
"101,124","101","124","3","258","360","775","1","360","2","415"
"82,135","82","135","3","257","360","771","0","0","3","771"
"124,139","124","139","3","256","360","768","1","360","2","408"
"122,121","122","121","3","251","360","752","3","752","0","0"
"116,160","116","160","3","250","360","751","3","751","0","0"
"136,100","136","100","3","250","360","751","2","720","1","31"
"160,121","160","121","3","249","360","746","1","26","2","720"
"120,157","120","157","3","248","360","745","2","385","1","360"
"178,93","178","93","3","247","360","740","3","740","0","0"
"91,163","91","163","3","246","360","739","1","360","2","379"
"147,135","147","135","3","244","360","732","3","732","0","0"
"80,187","80","187","3","244","360","731","1","11","2","720"
"111,105","111","105","3","231","312","692","0","0","3","692"
"135,125","135","125","3","229","302","686","1","360","2","326"
"136,186","136","186","3","229","241","687","2","446","1","241"
"123,120","123","120","3","223","249","670","1","249","2","421"
"142,77","142","77","3","218","285","653","1","285","2","368"
"126,65","126","65","3","218","264","655","2","391","1","264"
"97,183","97","183","3","212","187","635","0","0","3","635"
"125,130","125","130","3","211","234","634","1","234","2","400"
"150,117","150","117","3","209","257","627","1","266","2","361"
"124,133","124","133","3","207","147","622","0","0","3","622"
"128,101","128","101","3","207","199","621","3","621","0","0"
"160,97","160","97","3","202","227","607","1","227","2","380"
"132,144","132","144","3","200","176","600","3","600","0","0"
"137,105","137","105","3","193","170","580","2","530","1","50"
"136,126","136","126","3","190","166","571","1","166","2","405"
"73,186","73","186","3","188","117","563","1","360","2","203"
"92,132","92","132","3","176","114","528","0","0","3","528"
"85,103","85","103","3","174","147","522","1","360","2","162"
"168,150","168","150","3","173","135","518","3","518","0","0"
"125,142","125","142","3","172","154","516","1","360","2","156"
"167,150","167","150","3","166","124","498","3","498","0","0"
"103,132","103","132","3","153","80","459","1","80","2","379"
"159,120","159","120","3","152","64","455","2","95","1","360"
"134,128","134","128","3","152","93","455","0","0","3","455"
"138,125","138","125","3","146","61","438","0","0","3","438"
"151,129","151","129","3","144","55","431","1","16","2","415"
"117,159","117","159","3","142","46","425","1","19","2","406"
"113,152","113","152","3","141","37","424","1","27","2","397"
"156,136","156","136","3","141","53","424","3","424","0","0"
"91,131","91","131","3","141","53","422","0","0","3","422"
"142,134","142","134","3","136","32","407","3","407","0","0"
"133,115","133","115","3","106","62","318","3","318","0","0"
"128,110","128","110","3","80","34","241","3","241","0","0"
"173,89","173","89","3","38","41","113","2","107","1","6"
"98,92","98","92","3","31","28","92","0","0","3","92"
"146,106","146","106","2","360","360","720","2","720","0","0"
"127,128","127","128","2","360","360","720","0","0","2","720"
"139,112","139","112","2","360","360","720","2","720","0","0"
"139,115","139","115","2","360","360","720","1","360","1","360"
"72,188","72","188","2","360","360","720","2","720","0","0"
"124,140","124","140","2","360","360","720","2","720","0","0"
"149,77","149","77","2","360","360","720","1","360","1","360"
"79,170","79","170","2","360","360","720","1","360","1","360"
"131,115","131","115","2","360","360","720","0","0","2","720"
"183,79","183","79","2","360","360","720","0","0","2","720"
"173,84","173","84","2","360","360","720","2","720","0","0"
"165,72","165","72","2","360","360","720","2","720","0","0"
"91,130","91","130","2","360","360","720","1","360","1","360"
"139,124","139","124","2","360","360","720","1","360","1","360"
"162,113","162","113","2","360","360","720","1","360","1","360"
"92,130","92","130","2","360","360","720","0","0","2","720"
"184,100","184","100","2","360","360","720","2","720","0","0"
"89,183","89","183","2","360","360","720","1","360","1","360"
"178,95","178","95","2","360","360","720","1","360","1","360"
"150,128","150","128","2","360","360","720","0","0","2","720"
"106,170","106","170","2","360","360","720","1","360","1","360"
"157,123","157","123","2","360","360","720","0","0","2","720"
"132,131","132","131","2","360","360","720","1","360","1","360"
"128,106","128","106","2","360","360","720","1","360","1","360"
"133,132","133","132","2","360","360","720","1","360","1","360"
"103,118","103","118","2","360","360","720","0","0","2","720"
"146,88","146","88","2","360","360","720","1","360","1","360"
"127,93","127","93","2","360","360","720","0","0","2","720"
"82,166","82","166","2","360","360","720","0","0","2","720"
"129,164","129","164","2","360","360","720","2","720","0","0"
"166,89","166","89","2","360","360","720","2","720","0","0"
"92,166","92","166","2","360","360","720","1","360","1","360"
"85,152","85","152","2","360","360","720","1","360","1","360"
"102,127","102","127","2","360","360","720","1","360","1","360"
"115,117","115","117","2","360","360","720","0","0","2","720"
"142,122","142","122","2","360","360","720","1","360","1","360"
"121,68","121","68","2","360","360","720","0","0","2","720"
"119,140","119","140","2","360","360","720","0","0","2","720"
"130,115","130","115","2","360","360","720","1","360","1","360"
"134,80","134","80","2","360","360","720","1","360","1","360"
"155,110","155","110","2","360","360","720","2","720","0","0"
"96,155","96","155","2","360","360","720","1","360","1","360"
"178,97","178","97","2","360","360","720","1","360","1","360"
"174,120","174","120","2","360","360","720","2","720","0","0"
"125,139","125","139","2","360","360","720","1","360","1","360"
"99,156","99","156","2","360","360","720","0","0","2","720"
"75,191","75","191","2","360","360","720","1","360","1","360"
"109,162","109","162","2","360","360","720","0","0","2","720"
"122,191","122","191","2","360","360","720","2","720","0","0"
"82,169","82","169","2","360","360","720","2","720","0","0"
"157,109","157","109","2","360","360","720","1","360","1","360"
"110,178","110","178","2","360","360","720","1","360","1","360"
"100,74","100","74","2","360","360","720","2","720","0","0"
"149,109","149","109","2","360","360","720","0","0","2","720"
"157,124","157","124","2","360","360","720","0","0","2","720"
"161,82","161","82","2","360","360","720","1","360","1","360"
"133,98","133","98","2","360","360","720","2","720","0","0"
"98,155","98","155","2","360","360","720","0","0","2","720"
"135,186","135","186","2","360","360","720","1","360","1","360"
"110,106","110","106","2","360","360","720","0","0","2","720"
"179,75","179","75","2","360","360","720","2","720","0","0"
"124,146","124","146","2","360","360","720","1","360","1","360"
"70,154","70","154","2","360","360","720","0","0","2","720"
"142,78","142","78","2","360","360","720","1","360","1","360"
"118,178","118","178","2","360","360","720","2","720","0","0"
"130,165","130","165","2","360","360","720","1","360","1","360"
"172,85","172","85","2","360","360","720","0","0","2","720"
"114,82","114","82","2","360","360","720","1","360","1","360"
"143,73","143","73","2","360","360","720","0","0","2","720"
"93,167","93","167","2","360","360","720","0","0","2","720"
"160,96","160","96","2","360","360","720","1","360","1","360"
"168,78","168","78","2","360","360","720","1","360","1","360"
"120,111","120","111","2","360","360","720","0","0","2","720"
"136,110","136","110","2","360","360","720","1","360","1","360"
"125,120","125","120","2","360","360","720","1","360","1","360"
"110,141","110","141","2","360","360","720","0","0","2","720"
"142,101","142","101","2","360","360","720","2","720","0","0"
"122,137","122","137","2","360","360","720","1","360","1","360"
"146,110","146","110","2","360","360","720","1","360","1","360"
"189,78","189","78","2","360","360","720","1","360","1","360"
"98,175","98","175","2","360","360","720","1","360","1","360"
"162,114","162","114","2","360","360","720","1","360","1","360"
"178,74","178","74","2","360","360","720","2","720","0","0"
"142,108","142","108","2","360","360","720","2","720","0","0"
"151,111","151","111","2","360","359","719","1","360","1","359"
"136,86","136","86","2","360","360","720","0","0","2","720"
"74,190","74","190","2","360","360","720","1","360","1","360"
"93,162","93","162","2","360","360","720","1","360","1","360"
"174,89","174","89","2","360","360","720","1","360","1","360"
"132,64","132","64","2","360","360","720","1","360","1","360"
"86,138","86","138","2","360","360","720","0","0","2","720"
"120,67","120","67","2","360","360","720","1","360","1","360"
"127,91","127","91","2","360","360","720","0","0","2","720"
"191,134","191","134","2","360","360","720","2","720","0","0"
"138,103","138","103","2","360","360","720","1","360","1","360"
"156,109","156","109","2","360","360","720","0","0","2","720"
"118,176","118","176","2","360","360","720","1","360","1","360"
"193,94","193","94","2","360","360","720","1","360","1","360"
"75,188","75","188","2","360","360","720","0","0","2","720"
"139,92","139","92","2","360","360","720","2","720","0","0"
"150,72","150","72","2","360","360","720","0","0","2","720"
"119,191","119","191","2","360","360","720","1","360","1","360"
"117,116","117","116","2","360","360","720","1","360","1","360"
"144,108","144","108","2","360","360","720","2","720","0","0"
"174,80","174","80","2","360","360","720","0","0","2","720"
"128,131","128","131","2","360","360","720","0","0","2","720"
"132,127","132","127","2","360","360","720","0","0","2","720"
"134,131","134","131","2","352","351","703","1","360","1","343"
"126,130","126","130","2","348","348","696","1","336","1","360"
"170,91","170","91","2","347","347","694","0","0","2","694"
"132,96","132","96","2","344","343","687","1","327","1","360"
"120,118","120","118","2","342","342","684","2","684","0","0"
"108,86","108","86","2","340","339","679","1","319","1","360"
"64,179","64","179","2","337","337","674","0","0","2","674"
"144,121","144","121","2","335","335","670","0","0","2","670"
"110,146","110","146","2","334","333","667","2","667","0","0"
"126,155","126","155","2","328","328","657","1","360","1","297"
"142,128","142","128","2","328","327","655","1","360","1","295"
"113,160","113","160","2","328","328","656","0","0","2","656"
"122,69","122","69","2","328","328","657","0","0","2","657"
"153,140","153","140","2","324","324","649","2","649","0","0"
"117,120","117","120","2","320","320","640","0","0","2","640"
"117,125","117","125","2","319","319","638","2","638","0","0"
"184,146","184","146","2","314","314","628","2","628","0","0"
"130,164","130","164","2","313","313","626","1","360","1","266"
"180,69","180","69","2","312","312","624","0","0","2","624"
"135,110","135","110","2","312","312","624","0","0","2","624"
"101,128","101","128","2","308","308","616","1","360","1","256"
"92,164","92","164","2","307","307","614","1","360","1","254"
"137,104","137","104","2","307","307","614","1","254","1","360"
"186,73","186","73","2","306","306","613","2","613","0","0"
"106,156","106","156","2","305","305","610","0","0","2","610"
"148,72","148","72","2","300","300","601","0","0","2","601"
"140,138","140","138","2","298","298","597","2","597","0","0"
"131,146","131","146","2","298","297","595","2","595","0","0"
"86,150","86","150","2","296","295","591","1","360","1","231"
"168,91","168","91","2","294","294","588","2","588","0","0"
"190,132","190","132","2","283","283","566","2","566","0","0"
"132,110","132","110","2","281","281","562","0","0","2","562"
"87,115","87","115","2","273","273","546","1","360","1","186"
"128,165","128","165","2","272","271","543","2","543","0","0"
"115,160","115","160","2","271","271","542","0","0","2","542"
"161,96","161","96","2","270","270","540","2","540","0","0"
"109,100","109","100","2","270","269","539","0","0","2","539"
"117,119","117","119","2","270","270","540","1","360","1","180"
"169,98","169","98","2","268","268","537","0","0","2","537"
"127,138","127","138","2","268","268","536","1","360","1","176"
"112,105","112","105","2","266","266","533","0","0","2","533"
"154,129","154","129","2","264","263","527","1","167","1","360"
"165,111","165","111","2","264","263","527","1","360","1","167"
"127,127","127","127","2","258","258","516","1","156","1","360"
"131,144","131","144","2","258","258","516","2","516","0","0"
"119,108","119","108","2","257","257","514","0","0","2","514"
"108,145","108","145","2","254","254","509","2","509","0","0"
"111,106","111","106","2","250","250","500","0","0","2","500"
"113,118","113","118","2","249","249","498","0","0","2","498"
"158,96","158","96","2","249","249","498","2","498","0","0"
"151,122","151","122","2","248","248","497","0","0","2","497"
"140,111","140","111","2","247","247","494","2","494","0","0"
"116,126","116","126","2","242","242","484","2","484","0","0"
"147,72","147","72","2","242","242","484","0","0","2","484"
"114,153","114","153","2","237","237","474","1","360","1","114"
"144,101","144","101","2","236","236","473","0","0","2","473"
"141,147","141","147","2","236","235","471","1","111","1","360"
"137,139","137","139","2","234","233","467","2","467","0","0"
"82,190","82","190","2","232","232","464","1","104","1","360"
"176,90","176","90","2","232","231","463","1","360","1","103"
"145,88","145","88","2","229","229","458","1","98","1","360"
"110,145","110","145","2","228","228","457","0","0","2","457"
"138,136","138","136","2","228","228","456","1","360","1","96"
"107,68","107","68","2","227","227","454","1","94","1","360"
"75,154","75","154","2","225","225","450","0","0","2","450"
"158,118","158","118","2","222","222","445","1","360","1","85"
"180,100","180","100","2","220","220","441","2","441","0","0"
"155,129","155","129","2","218","218","436","1","76","1","360"
"134,191","134","191","2","218","218","436","0","0","2","436"
"80,152","80","152","2","217","217","434","2","434","0","0"
"110,166","110","166","2","217","217","434","0","0","2","434"
"109,142","109","142","2","214","213","427","0","0","2","427"
"163,112","163","112","2","214","214","429","1","69","1","360"
"90,145","90","145","2","212","212","424","1","64","1","360"
"174,90","174","90","2","212","212","424","1","64","1","360"
"120,158","120","158","2","212","211","423","2","423","0","0"
"136,98","136","98","2","210","210","421","1","343","1","78"
"74,159","74","159","2","208","208","416","0","0","2","416"
"110,128","110","128","2","208","208","416","1","360","1","56"
"174,79","174","79","2","208","207","415","2","415","0","0"
"129,117","129","117","2","207","207","414","2","414","0","0"
"100,73","100","73","2","206","206","412","0","0","2","412"
"116,158","116","158","2","206","205","411","1","51","1","360"
"127,110","127","110","2","206","205","411","2","411","0","0"
"100,114","100","114","2","206","206","412","1","360","1","52"
"138,93","138","93","2","204","204","408","1","360","1","48"
"154,81","154","81","2","204","203","407","0","0","2","407"
"142,135","142","135","2","202","201","403","2","403","0","0"
"92,98","92","98","2","202","202","405","0","0","2","405"
"119,125","119","125","2","202","202","404","2","404","0","0"
"114,151","114","151","2","202","202","404","0","0","2","404"
"120,120","120","120","2","201","201","402","1","46","1","356"
"182,90","182","90","2","201","201","402","2","402","0","0"
"126,162","126","162","2","198","198","396","2","396","0","0"
"133,129","133","129","2","198","198","396","1","360","1","36"
"133,128","133","128","2","198","198","397","0","0","2","397"
"108,100","108","100","2","198","198","396","0","0","2","396"
"125,157","125","157","2","198","198","397","1","37","1","360"
"133,167","133","167","2","198","198","396","2","396","0","0"
"123,113","123","113","2","197","197","394","0","0","2","394"
"110,175","110","175","2","196","196","393","2","393","0","0"
"69,117","69","117","2","196","196","393","1","360","1","33"
"177,101","177","101","2","196","196","393","2","393","0","0"
"189,133","189","133","2","196","196","392","1","32","1","360"
"148,108","148","108","2","196","196","393","0","0","2","393"
"114,160","114","160","2","196","195","391","1","31","1","360"
"130,145","130","145","2","194","193","387","1","360","1","27"
"140,185","140","185","2","194","194","389","2","389","0","0"
"89,182","89","182","2","193","193","386","0","0","2","386"
"128,132","128","132","2","193","193","386","1","26","1","360"
"103,141","103","141","2","192","191","383","2","383","0","0"
"132,132","132","132","2","192","192","384","2","384","0","0"
"123,136","123","136","2","192","192","384","0","0","2","384"
"129,98","129","98","2","190","190","380","2","380","0","0"
"176,103","176","103","2","190","190","380","1","360","1","20"
"134,134","134","134","2","190","190","380","0","0","2","380"
"100,77","100","77","2","189","189","378","1","18","1","360"
"148,109","148","109","2","188","188","377","1","17","1","360"
"134,126","134","126","2","188","187","375","0","0","2","375"
"162,88","162","88","2","188","187","375","2","375","0","0"
"92,145","92","145","2","188","188","377","0","0","2","377"
"145,72","145","72","2","187","187","374","1","14","1","360"
"81,171","81","171","2","186","186","372","0","0","2","372"
"169,71","169","71","2","184","184","368","0","0","2","368"
"134,79","134","79","2","184","184","368","1","360","1","8"
"139,113","139","113","2","184","183","367","2","367","0","0"
"85,149","85","149","2","183","183","366","1","6","1","360"
"103,176","103","176","2","182","182","365","2","365","0","0"
"157,136","157","136","2","182","182","365","0","0","2","365"
