"spot","x","y","count","avgSeconds","medianSeconds","totalSeconds","radiantCount","radiantTotal","direCount","direTotal"
"136,132","136","132","2","360","360","720","1","360","1","360"
"79,169","79","169","2","360","360","720","2","720","0","0"
"92,154","92","154","2","360","360","720","0","0","2","720"
"179,75","179","75","2","360","360","720","2","720","0","0"
"146,108","146","108","2","360","360","720","2","720","0","0"
"121,180","121","180","2","360","360","720","1","360","1","360"
"184,67","184","67","2","360","360","720","1","360","1","360"
"190,80","190","80","2","360","360","720","0","0","2","720"
"121,122","121","122","2","360","360","720","1","360","1","360"
"126,138","126","138","2","360","360","720","1","360","1","360"
"118,174","118","174","2","360","360","720","2","720","0","0"
"118,192","118","192","2","360","360","720","2","720","0","0"
"186,90","186","90","2","360","360","720","2","720","0","0"
"97,150","97","150","2","360","360","720","1","360","1","360"
"145,108","145","108","2","360","360","720","2","720","0","0"
"108,184","108","184","2","360","360","720","2","720","0","0"
"156,109","156","109","2","360","360","720","2","720","0","0"
"165,111","165","111","2","360","360","720","1","360","1","360"
"108,146","108","146","2","360","360","720","1","360","1","360"
"125,139","125","139","2","360","360","720","0","0","2","720"
"70,117","70","117","2","360","360","720","0","0","2","720"
"156,123","156","123","2","360","360","720","0","0","2","720"
"109,184","109","184","2","360","360","720","1","360","1","360"
"98,156","98","156","2","360","360","720","0","0","2","720"
"81,135","81","135","2","360","360","720","0","0","2","720"
"113,163","113","163","2","360","360","720","1","360","1","360"
"159,122","159","122","2","360","360","720","0","0","2","720"
"102,162","102","162","2","360","360","720","1","360","1","360"
"98,184","98","184","2","360","360","720","1","360","1","360"
"99,157","99","157","2","360","360","720","0","0","2","720"
"175,84","175","84","2","360","360","720","1","360","1","360"
"153,125","153","125","2","360","360","720","0","0","2","720"
"138,64","138","64","2","360","360","720","0","0","2","720"
"127,107","127","107","2","360","360","720","0","0","2","720"
"92,174","92","174","2","360","360","720","1","360","1","360"
"116,168","116","168","2","360","360","720","0","0","2","720"
"72,154","72","154","2","360","360","720","0","0","2","720"
"169,106","169","106","2","360","360","720","0","0","2","720"
"131,145","131","145","2","360","360","720","2","720","0","0"
"158,64","158","64","2","360","360","720","0","0","2","720"
"164,113","164","113","2","360","360","720","2","720","0","0"
"160,98","160","98","2","360","360","720","1","360","1","360"
"94,167","94","167","2","360","360","720","1","360","1","360"
"180,96","180","96","2","360","360","720","1","360","1","360"
"88,183","88","183","2","360","360","720","1","360","1","360"
"146,134","146","134","2","360","360","720","2","720","0","0"
"129,164","129","164","2","360","360","720","1","360","1","360"
"109,68","109","68","2","360","360","720","1","360","1","360"
"79,166","79","166","2","360","360","720","0","0","2","720"
"138,112","138","112","2","360","360","720","2","720","0","0"
"176,95","176","95","2","360","360","720","2","720","0","0"
"173,88","173","88","2","360","360","720","2","720","0","0"
"72,179","72","179","2","354","353","707","2","707","0","0"
"112,162","112","162","2","354","353","707","1","360","1","347"
"158,116","158","116","2","350","350","700","0","0","2","700"
"171,90","171","90","2","346","345","691","0","0","2","691"
"128,98","128","98","2","338","338","676","1","360","1","316"
"146,120","146","120","2","338","338","676","0","0","2","676"
"74,166","74","166","2","336","336","672","1","312","1","360"
"146,79","146","79","2","334","333","667","1","360","1","307"
"120,137","120","137","2","332","332","665","0","0","2","665"
"123,138","123","138","2","326","325","651","1","291","1","360"
"97,138","97","138","2","318","318","636","2","636","0","0"
"73,179","73","179","2","314","314","629","1","360","1","269"
"185,90","185","90","2","314","314","629","2","629","0","0"
"140,90","140","90","2","310","310","620","0","0","2","620"
"130,131","130","131","2","310","310","621","0","0","2","621"
"112,130","112","130","2","304","304","608","1","360","1","248"
"96,184","96","184","2","303","303","606","2","606","0","0"
"143,114","143","114","2","300","300","601","1","241","1","360"
"109,144","109","144","2","300","300","600","1","360","1","240"
"67,122","67","122","2","292","291","583","0","0","2","583"
"168,96","168","96","2","290","289","579","1","360","1","219"
"123,136","123","136","2","288","288","576","1","360","1","216"
"146,111","146","111","2","286","286","572","0","0","2","572"
"76,190","76","190","2","282","281","563","0","0","2","563"
"110,144","110","144","2","280","280","561","0","0","2","561"
"106,156","106","156","2","278","278","557","1","197","1","360"
"111,164","111","164","2","276","276","553","0","0","2","553"
"77,157","77","157","2","275","275","550","2","550","0","0"
"112,164","112","164","2","275","275","550","1","190","1","360"
"178,74","178","74","2","274","274","549","1","360","1","189"
"118,172","118","172","2","274","273","547","2","547","0","0"
"136,87","136","87","2","270","269","539","1","360","1","179"
"115,148","115","148","2","270","269","539","2","539","0","0"
"172,89","172","89","2","269","269","538","2","538","0","0"
"167,72","167","72","2","269","269","538","1","360","1","178"
"110,165","110","165","2","268","267","535","2","535","0","0"
"133,125","133","125","2","267","267","534","0","0","2","534"
"70,116","70","116","2","266","266","532","1","172","1","360"
"110,176","110","176","2","266","266","533","1","173","1","360"
"156,140","156","140","2","263","263","526","2","526","0","0"
"73,154","73","154","2","262","261","523","0","0","2","523"
"154,136","154","136","2","261","261","522","0","0","2","522"
"130,114","130","114","2","260","259","519","1","360","1","159"
"151,127","151","127","2","260","260","521","2","521","0","0"
"152,128","152","128","2","254","254","509","1","149","1","360"
"108,143","108","143","2","254","253","507","2","507","0","0"
"125,137","125","137","2","245","245","490","0","0","2","490"
"100,74","100","74","2","242","242","484","0","0","2","484"
"70,106","70","106","2","240","240","480","0","0","2","480"
"150,72","150","72","2","238","237","475","1","360","1","115"
"168,72","168","72","2","236","236","472","0","0","2","472"
"94,176","94","176","2","236","236","472","0","0","2","472"
"118,125","118","125","2","235","235","470","1","110","1","360"
"87,154","87","154","2","234","233","467","0","0","2","467"
"122,158","122","158","2","230","229","459","0","0","2","459"
"159,120","159","120","2","229","229","458","0","0","2","458"
"150,127","150","127","2","225","225","450","1","90","1","360"
"159,99","159","99","2","220","219","439","0","0","2","439"
"128,99","128","99","2","220","220","440","1","135","1","305"
"129,99","129","99","2","220","220","440","0","0","2","440"
"74,181","74","181","2","218","218","436","1","360","1","76"
"112,152","112","152","2","217","217","434","2","434","0","0"
"163,72","163","72","2","216","216","433","1","73","1","360"
"68,118","68","118","2","214","214","428","0","0","2","428"
"109,145","109","145","2","209","209","418","0","0","2","418"
"150,128","150","128","2","208","207","415","1","55","1","360"
"85,187","85","187","2","208","208","417","2","417","0","0"
"93,143","93","143","2","208","208","417","1","57","1","360"
"141,134","141","134","2","208","208","417","2","417","0","0"
"118,108","118","108","2","208","208","416","1","56","1","360"
"131,96","131","96","2","206","206","412","0","0","2","412"
"138,102","138","102","2","206","206","413","2","413","0","0"
"111,129","111","129","2","206","206","412","2","412","0","0"
"67,118","67","118","2","206","206","412","0","0","2","412"
"122,107","122","107","2","205","205","410","0","0","2","410"
"179,74","179","74","2","204","204","408","1","48","1","360"
"134,78","134","78","2","204","204","409","0","0","2","409"
"122,136","122","136","2","202","201","403","0","0","2","403"
"113,152","113","152","2","201","201","402","1","42","1","360"
"146,109","146","109","2","200","200","400","2","400","0","0"
"68,130","68","130","2","200","199","399","1","360","1","39"
"90,109","90","109","2","198","198","397","0","0","2","397"
"180,68","180","68","2","197","197","394","1","34","1","360"
"110,181","110","181","2","196","196","393","1","331","1","62"
"79,160","79","160","2","196","196","392","0","0","2","392"
"112,147","112","147","2","196","196","393","0","0","2","393"
"82,190","82","190","2","196","195","391","1","31","1","360"
"122,138","122","138","2","195","195","390","1","360","1","30"
"125,138","125","138","2","194","193","387","1","360","1","27"
"113,84","113","84","2","194","194","389","0","0","2","389"
"146,135","146","135","2","193","193","386","2","386","0","0"
"112,105","112","105","2","192","192","385","1","53","1","332"
"163,113","163","113","2","192","192","384","1","24","1","360"
"145,120","145","120","2","192","191","383","1","23","1","360"
"126,153","126","153","2","191","191","382","0","0","2","382"
"121,120","121","120","2","191","191","382","1","360","1","22"
"170,91","170","91","2","190","189","379","2","379","0","0"
"162,158","162","158","2","190","190","380","2","380","0","0"
"84,165","84","165","2","190","190","380","1","20","1","360"
"128,127","128","127","2","190","189","379","0","0","2","379"
"117,150","117","150","2","188","188","377","1","17","1","360"
"146,89","146","89","2","188","187","375","2","375","0","0"
"117,114","117","114","2","188","188","377","1","360","1","17"
"154,129","154","129","2","186","186","373","1","13","1","360"
"126,90","126","90","2","186","186","373","0","0","2","373"
"99,184","99","184","2","186","185","371","0","0","2","371"
"170,90","170","90","2","186","186","372","2","372","0","0"
"110,168","110","168","2","186","186","373","2","373","0","0"
"116,160","116","160","2","185","185","370","2","370","0","0"
"125,162","125","162","2","183","183","366","2","366","0","0"
"82,134","82","134","2","182","182","365","0","0","2","365"
"191,132","191","132","2","182","182","365","1","360","1","5"
"104,138","104","138","2","178","178","357","2","357","0","0"
"159,119","159","119","2","168","168","337","0","0","2","337"
"70,119","70","119","2","166","165","331","0","0","2","331"
"119,113","119","113","2","166","165","331","1","161","1","170"
"100,87","100","87","2","164","163","327","0","0","2","327"
"120,111","120","111","2","156","156","313","0","0","2","313"
"156,74","156","74","2","156","156","313","0","0","2","313"
"90,94","90","94","2","152","152","305","2","305","0","0"
"101,141","101","141","2","148","148","296","1","116","1","180"
"108,170","108","170","2","138","137","275","0","0","2","275"
"154,160","154","160","2","120","120","240","1","87","1","153"
"159,98","159","98","2","113","113","226","2","226","0","0"
"124,138","124","138","2","112","111","223","0","0","2","223"
"85,117","85","117","2","104","104","209","1","197","1","12"
"136,106","136","106","2","99","99","198","1","74","1","124"
"78,167","78","167","2","98","98","196","1","126","1","70"
"130,126","130","126","2","93","93","186","0","0","2","186"
"170,149","170","149","2","92","92","184","2","184","0","0"
"113,162","113","162","2","90","90","180","0","0","2","180"
"91,134","91","134","2","90","89","179","1","147","1","32"
"128,136","128","136","2","87","87","174","1","5","1","169"
"169,150","169","150","2","84","83","167","2","167","0","0"
"147,119","147","119","2","81","81","162","1","60","1","102"
"156,147","156","147","2","78","77","155","2","155","0","0"
"107,141","107","141","2","76","76","153","1","139","1","14"
"91,100","91","100","2","72","72","144","0","0","2","144"
"139,92","139","92","2","72","72","145","2","145","0","0"
"87,101","87","101","2","69","69","138","0","0","2","138"
"104,119","104","119","2","67","67","134","0","0","2","134"
"159,155","159","155","2","66","66","133","1","32","1","101"
"121,138","121","138","2","65","65","130","2","130","0","0"
"106,142","106","142","2","60","59","119","2","119","0","0"
"70,118","70","118","2","58","58","116","0","0","2","116"
"153,164","153","164","2","48","48","96","2","96","0","0"
"149,117","149","117","2","43","43","86","2","86","0","0"
"71,164","71","164","2","40","39","79","0","0","2","79"
"75,104","75","104","2","36","36","72","1","21","1","51"
"94,97","94","97","2","26","26","52","1","34","1","18"
"76,158","76","158","2","22","21","43","1","21","1","22"
"90,95","90","95","2","22","21","43","0","0","2","43"
"135,141","135","141","2","15","15","30","2","30","0","0"
"104,141","104","141","2","14","14","28","0","0","2","28"
"141,110","141","110","1","360","360","360","0","0","1","360"
"143,135","143","135","1","360","360","360","1","360","0","0"
"142,134","142","134","1","360","360","360","1","360","0","0"
"146,104","146","104","1","360","360","360","0","0","1","360"
"182,95","182","95","1","360","360","360","1","360","0","0"
"99,178","99","178","1","360","360","360","0","0","1","360"
"106,140","106","140","1","360","360","360","1","360","0","0"
"108,183","108","183","1","360","360","360","0","0","1","360"
"131,108","131","108","1","360","360","360","1","360","0","0"
"129,108","129","108","1","360","360","360","1","360","0","0"
"134,74","134","74","1","360","360","360","1","360","0","0"
"72,192","72","192","1","360","360","360","1","360","0","0"
"87,153","87","153","1","360","360","360","0","0","1","360"
"134,175","134","175","1","360","360","360","1","360","0","0"
"74,189","74","189","1","360","360","360","0","0","1","360"
"180,88","180","88","1","360","360","360","1","360","0","0"
"174,88","174","88","1","360","360","360","1","360","0","0"
"182,75","182","75","1","360","360","360","1","360","0","0"
"132,110","132","110","1","360","360","360","0","0","1","360"
"159,124","159","124","1","360","360","360","0","0","1","360"
"68,121","68","121","1","360","360","360","1","360","0","0"
"108,118","108","118","1","360","360","360","0","0","1","360"
"100,143","100","143","1","360","360","360","0","0","1","360"
"70,163","70","163","1","360","360","360","0","0","1","360"
"72,164","72","164","1","360","360","360","1","360","0","0"
"134,168","134","168","1","360","360","360","1","360","0","0"
"94,157","94","157","1","360","360","360","1","360","0","0"
"85,165","85","165","1","360","360","360","0","0","1","360"
"80,154","80","154","1","360","360","360","0","0","1","360"
"151,119","151","119","1","360","360","360","0","0","1","360"
"158,123","158","123","1","360","360","360","0","0","1","360"
"190,79","190","79","1","360","360","360","1","360","0","0"
"149,77","149","77","1","360","360","360","0","0","1","360"
"181,67","181","67","1","360","360","360","1","360","0","0"
"167,94","167","94","1","360","360","360","1","360","0","0"
"104,169","104","169","1","360","360","360","0","0","1","360"
"90,148","90","148","1","360","360","360","1","360","0","0"
"114,161","114","161","1","360","360","360","0","0","1","360"
"134,176","134","176","1","360","360","360","1","360","0","0"
"136,105","136","105","1","360","360","360","1","360","0","0"
"94,166","94","166","1","360","360","360","1","360","0","0"
"109,119","109","119","1","360","360","360","0","0","1","360"
"69,114","69","114","1","360","360","360","1","360","0","0"
"122,71","122","71","1","360","360","360","0","0","1","360"
"181,69","181","69","1","360","360","360","1","360","0","0"
"111,146","111","146","1","360","360","360","0","0","1","360"
"108,141","108","141","1","360","360","360","1","360","0","0"
"117,167","117","167","1","360","360","360","1","360","0","0"
"123,147","123","147","1","360","360","360","0","0","1","360"
"81,134","81","134","1","360","360","360","0","0","1","360"
"110,119","110","119","1","360","360","360","1","360","0","0"
"159,104","159","104","1","360","360","360","1","360","0","0"
"141,128","141","128","1","360","360","360","0","0","1","360"
"114,138","114","138","1","360","360","360","1","360","0","0"
"192,94","192","94","1","360","360","360","0","0","1","360"
"95,154","95","154","1","360","360","360","0","0","1","360"
"179,99","179","99","1","360","360","360","1","360","0","0"
"96,130","96","130","1","360","360","360","1","360","0","0"
"106,139","106","139","1","360","360","360","1","360","0","0"
"122,62","122","62","1","360","360","360","0","0","1","360"
"172,86","172","86","1","360","360","360","1","360","0","0"
"185,67","185","67","1","360","360","360","1","360","0","0"
"73,188","73","188","1","360","360","360","0","0","1","360"
"152,90","152","90","1","360","360","360","1","360","0","0"
"113,138","113","138","1","360","360","360","0","0","1","360"
"65,160","65","160","1","360","360","360","0","0","1","360"
"72,161","72","161","1","360","360","360","0","0","1","360"
"154,80","154","80","1","360","360","360","0","0","1","360"
"126,128","126","128","1","360","360","360","1","360","0","0"
"173,85","173","85","1","360","360","360","1","360","0","0"
"172,142","172","142","1","360","360","360","1","360","0","0"
"132,76","132","76","1","360","360","360","0","0","1","360"
"111,105","111","105","1","360","360","360","0","0","1","360"
"98,148","98","148","1","360","360","360","0","0","1","360"
"161,96","161","96","1","360","360","360","0","0","1","360"
"147,184","147","184","1","360","360","360","1","360","0","0"
"134,187","134","187","1","360","360","360","1","360","0","0"
"152,92","152","92","1","360","360","360","0","0","1","360"
"141,123","141","123","1","360","360","360","0","0","1","360"
"112,156","112","156","1","360","360","360","1","360","0","0"
"86,161","86","161","1","360","360","360","1","360","0","0"
"145,101","145","101","1","360","360","360","1","360","0","0"
"169,91","169","91","1","360","360","360","1","360","0","0"
"173,87","173","87","1","360","360","360","0","0","1","360"
"144,113","144","113","1","360","360","360","0","0","1","360"
"99,123","99","123","1","360","360","360","1","360","0","0"
"103,140","103","140","1","360","360","360","1","360","0","0"
"118,155","118","155","1","360","360","360","0","0","1","360"
"154,116","154","116","1","360","360","360","0","0","1","360"
"118,149","118","149","1","360","360","360","0","0","1","360"
"142,133","142","133","1","360","360","360","1","360","0","0"
"68,132","68","132","1","360","360","360","1","360","0","0"
"81,150","81","150","1","360","360","360","0","0","1","360"
"124,148","124","148","1","360","360","360","0","0","1","360"
"161,173","161","173","1","360","360","360","0","0","1","360"
"135,140","135","140","1","360","360","360","1","360","0","0"
"115,159","115","159","1","360","360","360","0","0","1","360"
"119,64","119","64","1","360","360","360","0","0","1","360"
"161,83","161","83","1","360","360","360","0","0","1","360"
"78,164","78","164","1","360","360","360","1","360","0","0"
"112,160","112","160","1","360","360","360","0","0","1","360"
"121,158","121","158","1","360","360","360","0","0","1","360"
"168,78","168","78","1","360","360","360","1","360","0","0"
"90,181","90","181","1","360","360","360","0","0","1","360"
"100,175","100","175","1","360","360","360","0","0","1","360"
"141,184","141","184","1","360","360","360","1","360","0","0"
"89,133","89","133","1","360","360","360","0","0","1","360"
"118,173","118","173","1","360","360","360","1","360","0","0"
"178,78","178","78","1","360","360","360","0","0","1","360"
"113,159","113","159","1","360","360","360","0","0","1","360"
"79,142","79","142","1","360","360","360","1","360","0","0"
"112,144","112","144","1","360","360","360","0","0","1","360"
"159,81","159","81","1","360","360","360","0","0","1","360"
"111,111","111","111","1","360","360","360","0","0","1","360"
"172,82","172","82","1","360","360","360","1","360","0","0"
"135,166","135","166","1","360","360","360","1","360","0","0"
"126,156","126","156","1","360","360","360","1","360","0","0"
"139,103","139","103","1","360","360","360","0","0","1","360"
"140,124","140","124","1","360","360","360","0","0","1","360"
"122,146","122","146","1","360","360","360","1","360","0","0"
"103,103","103","103","1","360","360","360","0","0","1","360"
"163,112","163","112","1","360","360","360","0","0","1","360"
"77,163","77","163","1","360","360","360","0","0","1","360"
"154,139","154","139","1","360","360","360","1","360","0","0"
"173,107","173","107","1","360","360","360","1","360","0","0"
"154,123","154","123","1","360","360","360","0","0","1","360"
"110,111","110","111","1","360","360","360","0","0","1","360"
"159,108","159","108","1","360","360","360","0","0","1","360"
"95,177","95","177","1","360","360","360","1","360","0","0"
"183,91","183","91","1","360","360","360","1","360","0","0"
"131,146","131","146","1","360","360","360","1","360","0","0"
"168,80","168","80","1","360","360","360","1","360","0","0"
"166,111","166","111","1","360","360","360","0","0","1","360"
"135,192","135","192","1","360","360","360","1","360","0","0"
"98,123","98","123","1","360","360","360","1","360","0","0"
"148,73","148","73","1","360","360","360","0","0","1","360"
"120,106","120","106","1","360","360","360","0","0","1","360"
"128,143","128","143","1","360","360","360","0","0","1","360"
"190,86","190","86","1","360","360","360","1","360","0","0"
"177,88","177","88","1","360","360","360","1","360","0","0"
"130,109","130","109","1","360","360","360","1","360","0","0"
"128,66","128","66","1","360","360","360","1","360","0","0"
"77,159","77","159","1","360","360","360","0","0","1","360"
"108,124","108","124","1","360","360","360","0","0","1","360"
"164,92","164","92","1","360","360","360","0","0","1","360"
"85,155","85","155","1","360","360","360","0","0","1","360"
"185,93","185","93","1","360","360","360","1","360","0","0"
"191,134","191","134","1","360","360","360","1","360","0","0"
"119,63","119","63","1","360","360","360","1","360","0","0"
"139,110","139","110","1","360","360","360","1","360","0","0"
"146,90","146","90","1","360","360","360","1","360","0","0"
"106,135","106","135","1","360","360","360","1","360","0","0"
"181,96","181","96","1","360","360","360","1","360","0","0"
"132,128","132","128","1","360","360","360","1","360","0","0"
"92,163","92","163","1","360","360","360","1","360","0","0"
"89,183","89","183","1","360","360","360","0","0","1","360"
"80,162","80","162","1","360","360","360","1","360","0","0"
"192,130","192","130","1","360","360","360","0","0","1","360"
"134,186","134","186","1","360","360","360","1","360","0","0"
"113,119","113","119","1","360","360","360","0","0","1","360"
"175,67","175","67","1","360","360","360","1","360","0","0"
"94,94","94","94","1","360","360","360","1","360","0","0"
"148,156","148","156","1","360","360","360","1","360","0","0"
"125,146","125","146","1","360","360","360","1","360","0","0"
"92,175","92","175","1","360","360","360","0","0","1","360"
"130,133","130","133","1","360","360","360","1","360","0","0"
"157,84","157","84","1","360","360","360","0","0","1","360"
"119,156","119","156","1","360","360","360","0","0","1","360"
"126,109","126","109","1","360","360","360","1","360","0","0"
"108,165","108","165","1","360","360","360","0","0","1","360"
"126,161","126","161","1","360","360","360","1","360","0","0"
"125,161","125","161","1","360","360","360","1","360","0","0"
"128,187","128","187","1","360","360","360","1","360","0","0"
"120,192","120","192","1","360","360","360","0","0","1","360"
"113,164","113","164","1","360","360","360","1","360","0","0"
"115,128","115","128","1","360","360","360","0","0","1","360"
"150,112","150","112","1","360","360","360","0","0","1","360"
"116,157","116","157","1","360","360","360","0","0","1","360"
"67,179","67","179","1","360","360","360","0","0","1","360"
"112,100","112","100","1","360","360","360","1","360","0","0"
